generation,fitness_score,avg_total,pref_penalty,capacity_viol,elig_viol,under_cap,total_violations,gini,cx_ops_gen,mut_ops_gen,repair_calls_gen
1,20859.0,26989.883333333335,379,23,45,4,72,0.2781679836113551,55,43,153
2,20859.0,27002.408333333333,379,23,45,4,72,0.2781679836113551,48,44,140
3,20859.0,27330.45,379,23,45,4,72,0.2781679836113551,44,46,134
4,20859.0,27632.858333333334,379,23,45,4,72,0.2781679836113551,50,59,159
5,20859.0,27842.566666666666,379,23,45,4,72,0.2781679836113551,50,49,149
6,20859.0,28197.366666666665,379,23,45,4,72,0.2781679836113551,53,35,141
7,20859.0,28480.283333333333,379,23,45,4,72,0.2781679836113551,46,41,133
8,20859.0,28928.575,379,23,45,4,72,0.2781679836113551,49,46,144
9,20859.0,29204.933333333334,379,23,45,4,72,0.2781679836113551,47,51,145
10,20859.0,29538.625,379,23,45,4,72,0.2781679836113551,49,51,149
11,20859.0,29625.425,379,23,45,4,72,0.2781679836113551,46,51,143
12,20859.0,30043.783333333333,379,23,45,4,72,0.2781679836113551,44,42,130
13,20859.0,30076.8,379,23,45,4,72,0.2781679836113551,47,55,149
14,20859.0,30339.191666666666,379,23,45,4,72,0.2781679836113551,48,54,150
15,20859.0,30508.341666666667,379,23,45,4,72,0.2781679836113551,45,46,136
16,20859.0,30370.391666666666,379,23,45,4,72,0.2781679836113551,50,52,152
17,20859.0,30661.341666666667,379,23,45,4,72,0.2781679836113551,51,53,155
18,20859.0,30697.008333333335,379,23,45,4,72,0.2781679836113551,47,57,151
19,20859.0,30843.633333333335,379,23,45,4,72,0.2781679836113551,52,48,152
20,20859.0,30870.608333333334,379,23,45,4,72,0.2781679836113551,54,51,159
21,20859.0,30864.208333333332,379,23,45,4,72,0.2781679836113551,42,51,135
22,20859.0,30773.725,379,23,45,4,72,0.2781679836113551,46,39,131
23,20859.0,30534.25,379,23,45,4,72,0.2781679836113551,45,47,137
24,20859.0,30479.325,379,23,45,4,72,0.2781679836113551,44,48,136
25,20859.0,30831.55,379,23,45,4,72,0.2781679836113551,48,47,143
26,20859.0,30816.758333333335,379,23,45,4,72,0.2781679836113551,48,45,141
27,20859.0,30941.516666666666,379,23,45,4,72,0.2781679836113551,48,38,134
28,20859.0,30474.516666666666,379,23,45,4,72,0.2781679836113551,49,46,144
29,20859.0,30531.675,379,23,45,4,72,0.2781679836113551,44,49,137
30,20859.0,30891.15,379,23,45,4,72,0.2781679836113551,45,50,140
