generation,fitness_score,avg_total,pref_penalty,capacity_viol,elig_viol,under_cap,total_violations,gini,cx_ops_gen,mut_ops_gen,repair_calls_gen
1,20582.0,27039.2,362,20,47,6,73,0.27450980392156865,43,54,140
2,20582.0,27086.483333333334,362,20,47,6,73,0.27450980392156865,44,50,138
3,20582.0,27664.058333333334,362,20,47,6,73,0.27450980392156865,45,43,133
4,20582.0,28095.908333333333,362,20,47,6,73,0.27450980392156865,47,42,136
5,20582.0,28413.408333333333,362,20,47,6,73,0.27450980392156865,44,45,133
6,20582.0,28810.958333333332,362,20,47,6,73,0.27450980392156865,49,47,145
7,20582.0,28796.408333333333,362,20,47,6,73,0.27450980392156865,51,47,149
8,20582.0,28766.658333333333,362,20,47,6,73,0.27450980392156865,48,47,143
9,20582.0,29384.808333333334,362,20,47,6,73,0.27450980392156865,51,40,142
10,20582.0,29446.608333333334,362,20,47,6,73,0.27450980392156865,43,41,127
11,20582.0,29551.341666666667,362,20,47,6,73,0.27450980392156865,43,50,136
12,20582.0,29909.3,362,20,47,6,73,0.27450980392156865,52,54,158
13,20582.0,29642.333333333332,362,20,47,6,73,0.27450980392156865,48,48,144
14,20582.0,29922.233333333334,362,20,47,6,73,0.27450980392156865,52,50,154
15,20582.0,30314.691666666666,362,20,47,6,73,0.27450980392156865,51,43,145
16,20582.0,30273.841666666667,362,20,47,6,73,0.27450980392156865,49,41,139
17,20582.0,30465.058333333334,362,20,47,6,73,0.27450980392156865,50,52,152
18,20582.0,30618.508333333335,362,20,47,6,73,0.27450980392156865,41,54,136
19,20582.0,30463.466666666667,362,20,47,6,73,0.27450980392156865,43,54,140
20,20582.0,30476.075,362,20,47,6,73,0.27450980392156865,48,46,142
21,20582.0,30710.975,362,20,47,6,73,0.27450980392156865,48,45,141
22,20582.0,30912.583333333332,362,20,47,6,73,0.27450980392156865,47,43,137
23,20582.0,31441.15,362,20,47,6,73,0.27450980392156865,51,55,157
24,20582.0,31962.691666666666,362,20,47,6,73,0.27450980392156865,46,46,138
25,20582.0,31646.15,362,20,47,6,73,0.27450980392156865,42,44,128
26,20582.0,31891.791666666668,362,20,47,6,73,0.27450980392156865,51,51,153
27,20582.0,32060.8,362,20,47,6,73,0.27450980392156865,47,47,141
28,20582.0,32275.25,362,20,47,6,73,0.27450980392156865,51,49,151
29,20582.0,32682.875,362,20,47,6,73,0.27450980392156865,52,44,148
30,20582.0,32624.441666666666,362,20,47,6,73,0.27450980392156865,51,44,146
