iter,op,fitness_score,pref_penalty,capacity_viol,elig_viol,under_cap,total_violations,gini
108,swap,19737.0,397,27,37,7,64,0.3243953732912724
109,swap,19737.0,397,27,37,7,64,0.3243953732912724
110,swap,19737.0,397,27,37,7,64,0.3243953732912724
111,swap,19737.0,397,27,37,7,64,0.3243953732912724
112,swap,19737.0,397,27,37,7,64,0.3243953732912724
113,swap,19737.0,397,27,37,7,64,0.3243953732912724
114,reassign,19737.0,397,27,37,7,64,0.3243953732912724
115,swap,19447.0,407,27,36,7,63,0.3292137701986333
116,swap,19154.0,414,27,35,7,62,0.3367973856209151
117,swap,19154.0,414,27,35,7,62,0.3367973856209151
118,swap,19154.0,414,27,35,7,62,0.3367973856209151
119,swap,18857.0,417,27,34,7,61,0.340628507295174
120,swap,18857.0,417,27,34,7,61,0.340628507295174
121,swap,18857.0,417,27,34,7,61,0.340628507295174
122,reassign,18857.0,417,27,34,7,61,0.340628507295174
123,swap,18857.0,417,27,34,7,61,0.340628507295174
124,swap,18857.0,417,27,34,7,61,0.340628507295174
125,swap,18857.0,417,27,34,7,61,0.340628507295174
126,swap,18857.0,417,27,34,7,61,0.340628507295174
127,swap,18857.0,417,27,34,7,61,0.340628507295174
128,swap,18857.0,417,27,34,7,61,0.340628507295174
129,swap,18857.0,417,27,34,7,61,0.340628507295174
130,swap,18857.0,417,27,34,7,61,0.340628507295174
131,swap,18857.0,417,27,34,7,61,0.340628507295174
132,swap,18564.0,424,27,33,7,60,0.3456389452332657
133,swap,18564.0,424,27,33,7,60,0.3456389452332657
134,swap,18564.0,424,27,33,7,60,0.3456389452332657
135,swap,18564.0,424,27,33,7,60,0.3456389452332657
136,swap,18564.0,424,27,33,7,60,0.3456389452332657
137,swap,18564.0,424,27,33,7,60,0.3456389452332657
138,swap,18564.0,424,27,33,7,60,0.3456389452332657
139,swap,18564.0,424,27,33,7,60,0.3456389452332657
140,swap,18564.0,424,27,33,7,60,0.3456389452332657
141,swap,18564.0,424,27,33,7,60,0.3456389452332657
142,reassign,18561.0,421,27,33,7,60,0.341999598474202
143,swap,18561.0,421,27,33,7,60,0.341999598474202
144,swap,18561.0,421,27,33,7,60,0.341999598474202
145,swap,18561.0,421,27,33,7,60,0.341999598474202
146,swap,18561.0,421,27,33,7,60,0.341999598474202
147,swap,18561.0,421,27,33,7,60,0.341999598474202
148,swap,18561.0,421,27,33,7,60,0.341999598474202
149,swap,18561.0,421,27,33,7,60,0.341999598474202
150,swap,18561.0,421,27,33,7,60,0.341999598474202
151,swap,18561.0,421,27,33,7,60,0.341999598474202
152,swap,18561.0,421,27,33,7,60,0.341999598474202
153,mut_micro,18561.0,421,27,33,7,60,0.341999598474202
154,swap,18561.0,421,27,33,7,60,0.341999598474202
155,swap,18561.0,421,27,33,7,60,0.341999598474202
156,swap,18561.0,421,27,33,7,60,0.341999598474202
157,swap,18561.0,421,27,33,7,60,0.341999598474202
158,swap,18561.0,421,27,33,7,60,0.341999598474202
159,swap,18561.0,421,27,33,7,60,0.341999598474202
160,swap,18561.0,421,27,33,7,60,0.341999598474202
161,swap,18561.0,421,27,33,7,60,0.341999598474202
162,swap,18561.0,421,27,33,7,60,0.341999598474202
163,swap,18561.0,421,27,33,7,60,0.341999598474202
164,swap,18561.0,421,27,33,7,60,0.341999598474202
165,swap,18561.0,421,27,33,7,60,0.341999598474202
166,swap,18561.0,421,27,33,7,60,0.341999598474202
167,swap,18561.0,421,27,33,7,60,0.341999598474202
168,swap,18561.0,421,27,33,7,60,0.341999598474202
169,swap,18268.0,428,27,32,7,59,0.3486219662690251
170,swap,18268.0,428,27,32,7,59,0.3486219662690251
171,swap,18268.0,428,27,32,7,59,0.3486219662690251
172,reassign,18268.0,428,27,32,7,59,0.3486219662690251
173,swap,18268.0,428,27,32,7,59,0.3486219662690251
174,swap,18268.0,428,27,32,7,59,0.3486219662690251
175,swap,18268.0,428,27,32,7,59,0.3486219662690251
176,swap,18268.0,428,27,32,7,59,0.3486219662690251
177,swap,18268.0,428,27,32,7,59,0.3486219662690251
178,swap,18268.0,428,27,32,7,59,0.3486219662690251
179,swap,18268.0,428,27,32,7,59,0.3486219662690251
180,swap,18268.0,428,27,32,7,59,0.3486219662690251
181,swap,18268.0,428,27,32,7,59,0.3486219662690251
182,swap,18268.0,428,27,32,7,59,0.3486219662690251
183,swap,18268.0,428,27,32,7,59,0.3486219662690251
184,mut_micro,18268.0,428,27,32,7,59,0.3486219662690251
185,swap,18268.0,428,27,32,7,59,0.3486219662690251
186,swap,18268.0,428,27,32,7,59,0.3486219662690251
187,swap,18268.0,428,27,32,7,59,0.3486219662690251
188,swap,18268.0,428,27,32,7,59,0.3486219662690251
189,swap,18268.0,428,27,32,7,59,0.3486219662690251
190,swap,17966.0,426,27,31,7,58,0.3489242919389979
191,swap,17966.0,426,27,31,7,58,0.3489242919389979
192,swap,17966.0,426,27,31,7,58,0.3489242919389979
193,swap,17966.0,426,27,31,7,58,0.3489242919389979
194,swap,17966.0,426,27,31,7,58,0.3489242919389979
195,swap,17966.0,426,27,31,7,58,0.3489242919389979
196,swap,17966.0,426,27,31,7,58,0.3489242919389979
197,swap,17966.0,426,27,31,7,58,0.3489242919389979
198,swap,17966.0,426,27,31,7,58,0.3489242919389979
199,reassign,17625.0,425,26,31,5,57,0.3468010041386797
200,swap,17625.0,425,26,31,5,57,0.3468010041386797
201,swap,17625.0,425,26,31,5,57,0.3468010041386797
202,swap,17625.0,425,26,31,5,57,0.3468010041386797
203,swap,17625.0,425,26,31,5,57,0.3468010041386797
204,swap,17625.0,425,26,31,5,57,0.3468010041386797
205,swap,17625.0,425,26,31,5,57,0.3468010041386797
206,reassign,17323.0,423,25,31,5,56,0.3469779664443097
207,reassign,17323.0,423,25,31,5,56,0.3469779664443097
208,reassign,17323.0,423,25,31,5,56,0.3469779664443097
209,reassign,17321.0,421,25,31,5,56,0.34895937897343243
210,reassign,17321.0,421,25,31,5,56,0.34895937897343243
211,swap,17321.0,421,25,31,5,56,0.34895937897343243
212,reassign,17321.0,421,25,31,5,56,0.34895937897343243
213,swap,17321.0,421,25,31,5,56,0.34895937897343243
214,swap,17321.0,421,25,31,5,56,0.34895937897343243
215,swap,17321.0,421,25,31,5,56,0.34895937897343243
216,swap,17321.0,421,25,31,5,56,0.34895937897343243
217,swap,17321.0,421,25,31,5,56,0.34895937897343243
218,swap,17321.0,421,25,31,5,56,0.34895937897343243
219,swap,17321.0,421,25,31,5,56,0.34895937897343243
220,swap,17321.0,421,25,31,5,56,0.34895937897343243
221,swap,17321.0,421,25,31,5,56,0.34895937897343243
222,swap,17321.0,421,25,31,5,56,0.34895937897343243
223,swap,17027.0,427,25,30,5,55,0.35256541641046674
224,swap,17027.0,427,25,30,5,55,0.35256541641046674
225,swap,17027.0,427,25,30,5,55,0.35256541641046674
226,swap,17027.0,427,25,30,5,55,0.35256541641046674
227,swap,17027.0,427,25,30,5,55,0.35256541641046674
228,swap,17027.0,427,25,30,5,55,0.35256541641046674
229,swap,17027.0,427,25,30,5,55,0.35256541641046674
230,swap,17027.0,427,25,30,5,55,0.35256541641046674
231,swap,17027.0,427,25,30,5,55,0.35256541641046674
232,swap,17027.0,427,25,30,5,55,0.35256541641046674
233,swap,16734.0,434,25,29,5,54,0.3567927170868347
234,swap,16734.0,434,25,29,5,54,0.3567927170868347
235,swap,16437.0,437,25,28,5,53,0.35991364054647124
236,swap,16437.0,437,25,28,5,53,0.35991364054647124
237,swap,16437.0,437,25,28,5,53,0.35991364054647124
238,swap,16437.0,437,25,28,5,53,0.35991364054647124
239,swap,16437.0,437,25,28,5,53,0.35991364054647124
240,swap,16437.0,437,25,28,5,53,0.35991364054647124
241,swap,16437.0,437,25,28,5,53,0.35991364054647124
242,swap,16437.0,437,25,28,5,53,0.35991364054647124
243,swap,16143.0,443,25,27,5,52,0.36245568338036316
244,swap,16143.0,443,25,27,5,52,0.36245568338036316
245,swap,16143.0,443,25,27,5,52,0.36245568338036316
246,swap,16143.0,443,25,27,5,52,0.36245568338036316
247,swap,16142.0,442,25,27,5,52,0.36058246828143026
248,swap,16142.0,442,25,27,5,52,0.36058246828143026
249,swap,16142.0,442,25,27,5,52,0.36058246828143026
250,swap,16142.0,442,25,27,5,52,0.36058246828143026
251,swap,16142.0,442,25,27,5,52,0.36058246828143026
252,swap,16142.0,442,25,27,5,52,0.36058246828143026
253,swap,16142.0,442,25,27,5,52,0.36058246828143026
254,swap,16142.0,442,25,27,5,52,0.36058246828143026
255,swap,16142.0,442,25,27,5,52,0.36058246828143026
256,swap,16142.0,442,25,27,5,52,0.36058246828143026
257,swap,16142.0,442,25,27,5,52,0.36058246828143026
258,swap,16142.0,442,25,27,5,52,0.36058246828143026
259,swap,16142.0,442,25,27,5,52,0.36058246828143026
260,swap,16142.0,442,25,27,5,52,0.36058246828143026
261,swap,16142.0,442,25,27,5,52,0.36058246828143026
262,swap,15842.0,442,25,26,5,51,0.36058246828143026
263,swap,15842.0,442,25,26,5,51,0.36058246828143026
264,swap,15842.0,442,25,26,5,51,0.36058246828143026
265,swap,15842.0,442,25,26,5,51,0.36058246828143026
266,swap,15842.0,442,25,26,5,51,0.36058246828143026
267,swap,15842.0,442,25,26,5,51,0.36058246828143026
268,swap,15842.0,442,25,26,5,51,0.36058246828143026
269,mut_micro,15842.0,442,25,26,5,51,0.36058246828143026
270,swap,15842.0,442,25,26,5,51,0.36058246828143026
271,swap,15842.0,442,25,26,5,51,0.36058246828143026
272,swap,15842.0,442,25,26,5,51,0.36058246828143026
273,reassign,15817.0,437,24,27,4,51,0.35991364054647124
274,swap,15817.0,437,24,27,4,51,0.35991364054647124
275,swap,15817.0,437,24,27,4,51,0.35991364054647124
276,swap,15817.0,437,24,27,4,51,0.35991364054647124
277,swap,15817.0,437,24,27,4,51,0.35991364054647124
278,swap,15817.0,437,24,27,4,51,0.35991364054647124
279,swap,15817.0,437,24,27,4,51,0.35991364054647124
280,swap,15815.0,435,24,27,4,51,0.3601447747557805
281,swap,15815.0,435,24,27,4,51,0.3601447747557805
282,swap,15815.0,435,24,27,4,51,0.3601447747557805
283,swap,15815.0,435,24,27,4,51,0.3601447747557805
284,swap,15815.0,435,24,27,4,51,0.3601447747557805
285,swap,15815.0,435,24,27,4,51,0.3601447747557805
286,swap,15815.0,435,24,27,4,51,0.3601447747557805
287,swap,15815.0,435,24,27,4,51,0.3601447747557805
288,swap,15815.0,435,24,27,4,51,0.3601447747557805
289,swap,15815.0,435,24,27,4,51,0.3601447747557805
290,swap,15815.0,435,24,27,4,51,0.3601447747557805
291,swap,15815.0,435,24,27,4,51,0.3601447747557805
292,swap,15815.0,435,24,27,4,51,0.3601447747557805
293,swap,15815.0,435,24,27,4,51,0.3601447747557805
294,swap,15815.0,435,24,27,4,51,0.3601447747557805
295,swap,15815.0,435,24,27,4,51,0.3601447747557805
296,swap,15222.0,442,24,25,4,49,0.3636822376009227
297,swap,15222.0,442,24,25,4,49,0.3636822376009227
298,swap,15222.0,442,24,25,4,49,0.3636822376009227
299,swap,15222.0,442,24,25,4,49,0.3636822376009227
300,swap,15222.0,442,24,25,4,49,0.3636822376009227
301,swap,15221.0,441,24,25,4,49,0.360446742799684
302,swap,15221.0,441,24,25,4,49,0.360446742799684
303,swap,15221.0,441,24,25,4,49,0.360446742799684
304,swap,15221.0,441,24,25,4,49,0.360446742799684
305,swap,15221.0,441,24,25,4,49,0.360446742799684
306,swap,15221.0,441,24,25,4,49,0.360446742799684
307,swap,15221.0,441,24,25,4,49,0.360446742799684
308,swap,14921.0,441,24,24,4,48,0.360446742799684
309,swap,14921.0,441,24,24,4,48,0.360446742799684
310,swap,14921.0,441,24,24,4,48,0.360446742799684
311,swap,14921.0,441,24,24,4,48,0.360446742799684
312,swap,14624.0,444,24,23,4,47,0.3649963689179375
313,swap,14624.0,444,24,23,4,47,0.3649963689179375
314,swap,14624.0,444,24,23,4,47,0.3649963689179375
315,swap,14624.0,444,24,23,4,47,0.3649963689179375
316,swap,14624.0,444,24,23,4,47,0.3649963689179375
317,swap,14624.0,444,24,23,4,47,0.3649963689179375
318,swap,14624.0,444,24,23,4,47,0.3649963689179375
319,swap,14624.0,444,24,23,4,47,0.3649963689179375
320,swap,14624.0,444,24,23,4,47,0.3649963689179375
321,swap,14624.0,444,24,23,4,47,0.3649963689179375
322,swap,14624.0,444,24,23,4,47,0.3649963689179375
323,swap,14624.0,444,24,23,4,47,0.3649963689179375
324,swap,14624.0,444,24,23,4,47,0.3649963689179375
325,swap,14624.0,444,24,23,4,47,0.3649963689179375
326,swap,14624.0,444,24,23,4,47,0.3649963689179375
327,swap,14624.0,444,24,23,4,47,0.3649963689179375
328,swap,14624.0,444,24,23,4,47,0.3649963689179375
329,swap,14624.0,444,24,23,4,47,0.3649963689179375
330,swap,14624.0,444,24,23,4,47,0.3649963689179375
331,reassign,14303.0,443,23,23,3,46,0.3631792200274943
332,mut_micro,14303.0,443,23,23,3,46,0.3631792200274943
333,reassign,14301.0,441,23,23,3,46,0.3620986856280973
334,reassign,14002.0,442,23,22,3,45,0.3602220299884659
335,reassign,14000.0,440,23,22,3,45,0.362601975096608
336,reassign,13699.0,439,22,22,3,44,0.36303030303030304
337,reassign,13699.0,439,22,22,3,44,0.36303030303030304
338,reassign,13434.0,434,22,21,5,43,0.36211484593837534
339,reassign,13434.0,434,22,21,5,43,0.36211484593837534
340,reassign,13434.0,434,22,21,5,43,0.36211484593837534
341,reassign,13434.0,434,22,21,5,43,0.36211484593837534
342,swap,13434.0,434,22,21,5,43,0.36211484593837534
343,reassign,13430.0,430,21,22,5,43,0.35922397127865224
344,reassign,13426.0,426,21,22,5,43,0.35614106753812635
345,reassign,13424.0,424,21,22,5,43,0.35314401622718045
346,reassign,13424.0,424,21,22,5,43,0.35314401622718045
347,reassign,13424.0,424,21,22,5,43,0.35314401622718045
348,reassign,13424.0,424,21,22,5,43,0.35314401622718045
349,reassign,13424.0,424,21,22,5,43,0.35314401622718045
350,reassign,13424.0,424,21,22,5,43,0.35314401622718045
351,reassign,13424.0,424,21,22,5,43,0.35314401622718045
352,reassign,13420.0,420,21,22,5,43,0.3498065893023876
353,reassign,13420.0,420,21,22,5,43,0.3498065893023876
354,reassign,13418.0,418,21,22,5,43,0.3481717011128776
355,reassign,13100.0,420,20,22,4,42,0.3498065893023876
356,reassign,13100.0,420,20,22,4,42,0.3498065893023876
357,reassign,13100.0,420,20,22,4,42,0.3498065893023876
358,reassign,13100.0,420,20,22,4,42,0.3498065893023876
359,reassign,13100.0,420,20,22,4,42,0.3498065893023876
360,reassign,13100.0,420,20,22,4,42,0.3498065893023876
361,reassign,13100.0,420,20,22,4,42,0.3498065893023876
362,reassign,12778.0,418,20,21,3,41,0.3466481187069423
363,reassign,12778.0,418,20,21,3,41,0.3466481187069423
364,swap,12778.0,418,20,21,3,41,0.3466481187069423
365,reassign,12778.0,418,20,21,3,41,0.3466481187069423
366,reassign,12778.0,418,20,21,3,41,0.3466481187069423
367,reassign,12775.0,415,20,21,3,41,0.34792445406256156
368,reassign,12775.0,415,20,21,3,41,0.34792445406256156
369,reassign,12772.0,412,21,20,3,41,0.3462537332813921
370,reassign,12772.0,412,21,20,3,41,0.3462537332813921
371,reassign,12772.0,412,21,20,3,41,0.3462537332813921
372,reassign,12772.0,412,21,20,3,41,0.3462537332813921
373,reassign,12772.0,412,21,20,3,41,0.3462537332813921
374,swap,12772.0,412,21,20,3,41,0.3462537332813921
375,swap,12772.0,412,21,20,3,41,0.3462537332813921
376,swap,12772.0,412,21,20,3,41,0.3462537332813921
377,swap,12772.0,412,21,20,3,41,0.3462537332813921
378,swap,12772.0,412,21,20,3,41,0.3462537332813921
379,swap,12772.0,412,21,20,3,41,0.3462537332813921
380,swap,12772.0,412,21,20,3,41,0.3462537332813921
381,swap,12772.0,412,21,20,3,41,0.3462537332813921
382,swap,12772.0,412,21,20,3,41,0.3462537332813921
383,swap,12772.0,412,21,20,3,41,0.3462537332813921
384,swap,12772.0,412,21,20,3,41,0.3462537332813921
385,reassign,12772.0,412,21,20,3,41,0.3462537332813921
386,swap,12772.0,412,21,20,3,41,0.3462537332813921
387,reassign,12772.0,412,21,20,3,41,0.3462537332813921
388,swap,12478.0,418,21,19,3,40,0.3530074191838898
389,swap,12478.0,418,21,19,3,40,0.3530074191838898
390,swap,12478.0,418,21,19,3,40,0.3530074191838898
391,swap,12478.0,418,21,19,3,40,0.3530074191838898
392,mut_micro,12478.0,418,21,19,3,40,0.3530074191838898
393,reassign,12478.0,418,21,19,3,40,0.3530074191838898
394,swap,12478.0,418,21,19,3,40,0.3530074191838898
395,reassign,12475.0,415,21,19,3,40,0.3493671716178111
396,swap,12475.0,415,21,19,3,40,0.3493671716178111
397,swap,12475.0,415,21,19,3,40,0.3493671716178111
398,swap,12475.0,415,21,19,3,40,0.3493671716178111
399,swap,12475.0,415,21,19,3,40,0.3493671716178111
400,swap,12475.0,415,21,19,3,40,0.3493671716178111
401,swap,12475.0,415,21,19,3,40,0.3493671716178111
402,swap,12475.0,415,21,19,3,40,0.3493671716178111
403,swap,12475.0,415,21,19,3,40,0.3493671716178111
404,swap,12475.0,415,21,19,3,40,0.3493671716178111
405,swap,12475.0,415,21,19,3,40,0.3493671716178111
406,swap,12475.0,415,21,19,3,40,0.3493671716178111
407,swap,12475.0,415,21,19,3,40,0.3493671716178111
408,reassign,12475.0,415,21,19,3,40,0.3493671716178111
409,swap,12475.0,415,21,19,3,40,0.3493671716178111
410,swap,12475.0,415,21,19,3,40,0.3493671716178111
411,swap,12475.0,415,21,19,3,40,0.3493671716178111
412,swap,12475.0,415,21,19,3,40,0.3493671716178111
413,swap,12475.0,415,21,19,3,40,0.3493671716178111
414,swap,12475.0,415,21,19,3,40,0.3493671716178111
415,swap,12475.0,415,21,19,3,40,0.3493671716178111
416,swap,12475.0,415,21,19,3,40,0.3493671716178111
417,swap,12475.0,415,21,19,3,40,0.3493671716178111
418,mut_micro,12475.0,415,21,19,3,40,0.3493671716178111
419,swap,12475.0,415,21,19,3,40,0.3493671716178111
420,swap,12475.0,415,21,19,3,40,0.3493671716178111
421,swap,12475.0,415,21,19,3,40,0.3493671716178111
422,swap,12475.0,415,21,19,3,40,0.3493671716178111
423,swap,12475.0,415,21,19,3,40,0.3493671716178111
424,swap,12183.0,423,21,18,3,39,0.35627653123104913
425,swap,12183.0,423,21,18,3,39,0.35627653123104913
426,swap,12183.0,423,21,18,3,39,0.35627653123104913
427,swap,12183.0,423,21,18,3,39,0.35627653123104913
428,swap,12183.0,423,21,18,3,39,0.35627653123104913
429,swap,12183.0,423,21,18,3,39,0.35627653123104913
430,swap,12183.0,423,21,18,3,39,0.35627653123104913
431,swap,12183.0,423,21,18,3,39,0.35627653123104913
432,swap,12183.0,423,21,18,3,39,0.35627653123104913
433,swap,12183.0,423,21,18,3,39,0.35627653123104913
434,swap,12183.0,423,21,18,3,39,0.35627653123104913
435,reassign,12183.0,423,21,18,3,39,0.35627653123104913
436,swap,12183.0,423,21,18,3,39,0.35627653123104913
437,swap,12183.0,423,21,18,3,39,0.35627653123104913
438,swap,12183.0,423,21,18,3,39,0.35627653123104913
439,swap,12183.0,423,21,18,3,39,0.35627653123104913
440,swap,12183.0,423,21,18,3,39,0.35627653123104913
441,swap,12183.0,423,21,18,3,39,0.35627653123104913
442,mut_micro,11880.0,420,20,18,3,38,0.3527410964385755
443,swap,11880.0,420,20,18,3,38,0.3527410964385755
444,swap,11880.0,420,20,18,3,38,0.3527410964385755
445,swap,11880.0,420,20,18,3,38,0.3527410964385755
446,swap,11880.0,420,20,18,3,38,0.3527410964385755
447,swap,11585.0,425,20,17,3,37,0.3579279462650111
448,swap,11295.0,435,20,16,3,36,0.36049616979408255
449,swap,11295.0,435,20,16,3,36,0.36049616979408255
450,swap,11295.0,435,20,16,3,36,0.36049616979408255
451,mut_micro,11295.0,435,20,16,3,36,0.36049616979408255
452,swap,11295.0,435,20,16,3,36,0.36049616979408255
453,swap,11295.0,435,20,16,3,36,0.36049616979408255
454,swap,11295.0,435,20,16,3,36,0.36049616979408255
455,swap,11295.0,435,20,16,3,36,0.36049616979408255
456,swap,11295.0,435,20,16,3,36,0.36049616979408255
457,swap,11295.0,435,20,16,3,36,0.36049616979408255
458,swap,11295.0,435,20,16,3,36,0.36049616979408255
459,swap,11295.0,435,20,16,3,36,0.36049616979408255
460,reassign,11295.0,435,20,16,3,36,0.36049616979408255
461,swap,11295.0,435,20,16,3,36,0.36049616979408255
462,reassign,11295.0,435,20,16,3,36,0.36049616979408255
463,swap,11295.0,435,20,16,3,36,0.36049616979408255
464,swap,11295.0,435,20,16,3,36,0.36049616979408255
465,swap,11295.0,435,20,16,3,36,0.36049616979408255
466,swap,11295.0,435,20,16,3,36,0.36049616979408255
467,reassign,11295.0,435,20,16,3,36,0.36049616979408255
468,reassign,11295.0,435,20,16,3,36,0.36049616979408255
469,swap,11295.0,435,20,16,3,36,0.36049616979408255
470,swap,11295.0,435,20,16,3,36,0.36049616979408255
471,swap,11295.0,435,20,16,3,36,0.36049616979408255
472,swap,11295.0,435,20,16,3,36,0.36049616979408255
473,reassign,11295.0,435,20,16,3,36,0.36049616979408255
474,swap,11295.0,435,20,16,3,36,0.36049616979408255
475,swap,11295.0,435,20,16,3,36,0.36049616979408255
476,swap,11295.0,435,20,16,3,36,0.36049616979408255
477,swap,11295.0,435,20,16,3,36,0.36049616979408255
