iter,op,fitness_score,pref_penalty,capacity_viol,elig_viol,under_cap,total_violations,gini
164,swap,16111.0,431,31,21,4,52,0.3642693826647267
165,swap,16111.0,431,31,21,4,52,0.3642693826647267
166,mut_micro,16111.0,431,31,21,4,52,0.3642693826647267
167,swap,16110.0,430,31,21,4,52,0.36253797293565315
168,reassign,15785.0,425,29,22,3,51,0.36104891783703097
169,swap,15785.0,425,29,22,3,51,0.36104891783703097
170,swap,15785.0,425,29,22,3,51,0.36104891783703097
171,swap,15785.0,425,29,22,3,51,0.36104891783703097
172,swap,15785.0,425,29,22,3,51,0.36104891783703097
173,swap,15785.0,425,29,22,3,51,0.36104891783703097
174,swap,15490.0,430,29,21,3,50,0.36253797293565315
175,swap,15490.0,430,29,21,3,50,0.36253797293565315
176,swap,15490.0,430,29,21,3,50,0.36253797293565315
177,swap,15490.0,430,29,21,3,50,0.36253797293565315
178,swap,15490.0,430,29,21,3,50,0.36253797293565315
179,swap,15188.0,428,29,20,3,49,0.3625394213629507
180,swap,15188.0,428,29,20,3,49,0.3625394213629507
181,swap,15188.0,428,29,20,3,49,0.3625394213629507
182,swap,15188.0,428,29,20,3,49,0.3625394213629507
183,swap,15188.0,428,29,20,3,49,0.3625394213629507
184,swap,15188.0,428,29,20,3,49,0.3625394213629507
185,swap,15188.0,428,29,20,3,49,0.3625394213629507
186,swap,15188.0,428,29,20,3,49,0.3625394213629507
187,reassign,14891.0,431,28,20,3,48,0.36371509734635904
188,swap,14891.0,431,28,20,3,48,0.36371509734635904
189,swap,14891.0,431,28,20,3,48,0.36371509734635904
190,swap,14891.0,431,28,20,3,48,0.36371509734635904
191,swap,14891.0,431,28,20,3,48,0.36371509734635904
192,swap,14891.0,431,28,20,3,48,0.36371509734635904
193,swap,14891.0,431,28,20,3,48,0.36371509734635904
194,swap,14891.0,431,28,20,3,48,0.36371509734635904
195,swap,14891.0,431,28,20,3,48,0.36371509734635904
196,swap,14891.0,431,28,20,3,48,0.36371509734635904
197,swap,14891.0,431,28,20,3,48,0.36371509734635904
198,reassign,14595.0,435,27,20,3,47,0.3630964930775179
199,reassign,14595.0,435,27,20,3,47,0.3630964930775179
200,swap,14595.0,435,27,20,3,47,0.3630964930775179
201,swap,14595.0,435,27,20,3,47,0.3630964930775179
202,swap,14595.0,435,27,20,3,47,0.3630964930775179
203,swap,14595.0,435,27,20,3,47,0.3630964930775179
204,swap,14595.0,435,27,20,3,47,0.3630964930775179
205,swap,14595.0,435,27,20,3,47,0.3630964930775179
206,swap,14595.0,435,27,20,3,47,0.3630964930775179
207,mut_micro,14594.0,434,27,20,3,47,0.3612745098039215
208,swap,14594.0,434,27,20,3,47,0.3612745098039215
209,swap,14594.0,434,27,20,3,47,0.3612745098039215
210,swap,14594.0,434,27,20,3,47,0.3612745098039215
211,swap,14594.0,434,27,20,3,47,0.3612745098039215
212,swap,14594.0,434,27,20,3,47,0.3612745098039215
213,swap,14594.0,434,27,20,3,47,0.3612745098039215
214,swap,14594.0,434,27,20,3,47,0.3612745098039215
215,swap,14594.0,434,27,20,3,47,0.3612745098039215
216,swap,14594.0,434,27,20,3,47,0.3612745098039215
217,swap,14296.0,436,27,19,3,46,0.3641557342361405
218,reassign,14296.0,436,27,19,3,46,0.3641557342361405
219,swap,14296.0,436,27,19,3,46,0.3641557342361405
220,swap,14296.0,436,27,19,3,46,0.3641557342361405
221,swap,14296.0,436,27,19,3,46,0.3641557342361405
222,mut_micro,14296.0,436,27,19,3,46,0.3641557342361405
223,swap,14296.0,436,27,19,3,46,0.3641557342361405
224,swap,14296.0,436,27,19,3,46,0.3641557342361405
225,swap,14296.0,436,27,19,3,46,0.3641557342361405
226,swap,14296.0,436,27,19,3,46,0.3641557342361405
227,swap,14296.0,436,27,19,3,46,0.3641557342361405
228,swap,14296.0,436,27,19,3,46,0.3641557342361405
229,reassign,14296.0,436,27,19,3,46,0.3641557342361405
230,swap,14296.0,436,27,19,3,46,0.3641557342361405
231,swap,14296.0,436,27,19,3,46,0.3641557342361405
232,swap,14296.0,436,27,19,3,46,0.3641557342361405
233,swap,14292.0,432,27,19,3,46,0.36142400222500337
234,swap,14292.0,432,27,19,3,46,0.36142400222500337
235,swap,14000.0,440,27,18,3,45,0.36668097896092733
236,swap,14000.0,440,27,18,3,45,0.36668097896092733
237,swap,14000.0,440,27,18,3,45,0.36668097896092733
238,swap,14000.0,440,27,18,3,45,0.36668097896092733
239,swap,14000.0,440,27,18,3,45,0.36668097896092733
240,swap,14000.0,440,27,18,3,45,0.36668097896092733
241,swap,14000.0,440,27,18,3,45,0.36668097896092733
242,swap,14000.0,440,27,18,3,45,0.36668097896092733
243,swap,14000.0,440,27,18,3,45,0.36668097896092733
244,swap,14000.0,440,27,18,3,45,0.36668097896092733
245,reassign,13998.0,438,27,18,3,45,0.36388178459789705
246,swap,13998.0,438,27,18,3,45,0.36388178459789705
247,swap,13998.0,438,27,18,3,45,0.36388178459789705
248,swap,13998.0,438,27,18,3,45,0.36388178459789705
249,swap,13998.0,438,27,18,3,45,0.36388178459789705
250,swap,13998.0,438,27,18,3,45,0.36388178459789705
251,swap,13998.0,438,27,18,3,45,0.36388178459789705
252,swap,13998.0,438,27,18,3,45,0.36388178459789705
253,swap,13998.0,438,27,18,3,45,0.36388178459789705
254,swap,13998.0,438,27,18,3,45,0.36388178459789705
255,swap,13998.0,438,27,18,3,45,0.36388178459789705
256,swap,13998.0,438,27,18,3,45,0.36388178459789705
257,swap,13998.0,438,27,18,3,45,0.36388178459789705
258,swap,13998.0,438,27,18,3,45,0.36388178459789705
259,swap,13998.0,438,27,18,3,45,0.36388178459789705
260,swap,13998.0,438,27,18,3,45,0.36388178459789705
261,swap,13998.0,438,27,18,3,45,0.36388178459789705
262,swap,13998.0,438,27,18,3,45,0.36388178459789705
263,swap,13998.0,438,27,18,3,45,0.36388178459789705
264,swap,13998.0,438,27,18,3,45,0.36388178459789705
265,swap,13998.0,438,27,18,3,45,0.36388178459789705
266,swap,13998.0,438,27,18,3,45,0.36388178459789705
267,swap,13998.0,438,27,18,3,45,0.36388178459789705
268,swap,13998.0,438,27,18,3,45,0.36388178459789705
269,swap,13998.0,438,27,18,3,45,0.36388178459789705
270,swap,13998.0,438,27,18,3,45,0.36388178459789705
271,swap,13998.0,438,27,18,3,45,0.36388178459789705
272,swap,13998.0,438,27,18,3,45,0.36388178459789705
273,reassign,13700.0,440,26,18,3,44,0.36160011449835405
274,reassign,13684.0,444,24,20,2,44,0.3602759622367465
275,reassign,13684.0,444,24,20,2,44,0.3602759622367465
276,reassign,13680.0,440,24,20,2,44,0.3579504794618577
277,reassign,13680.0,440,24,20,2,44,0.3579504794618577
278,swap,13678.0,438,24,20,2,44,0.35834043762432505
279,swap,13678.0,438,24,20,2,44,0.35834043762432505
280,swap,13678.0,438,24,20,2,44,0.35834043762432505
281,swap,13678.0,438,24,20,2,44,0.35834043762432505
282,swap,13678.0,438,24,20,2,44,0.35834043762432505
283,swap,13678.0,438,24,20,2,44,0.35834043762432505
284,swap,13678.0,438,24,20,2,44,0.35834043762432505
285,swap,13678.0,438,24,20,2,44,0.35834043762432505
286,swap,13678.0,438,24,20,2,44,0.35834043762432505
287,swap,13676.0,436,24,20,2,44,0.36062914374382843
288,swap,13676.0,436,24,20,2,44,0.36062914374382843
289,swap,13676.0,436,24,20,2,44,0.36062914374382843
290,swap,13676.0,436,24,20,2,44,0.36062914374382843
291,swap,13676.0,436,24,20,2,44,0.36062914374382843
292,swap,13676.0,436,24,20,2,44,0.36062914374382843
293,swap,13676.0,436,24,20,2,44,0.36062914374382843
294,swap,13676.0,436,24,20,2,44,0.36062914374382843
295,swap,13676.0,436,24,20,2,44,0.36062914374382843
296,swap,13676.0,436,24,20,2,44,0.36062914374382843
297,reassign,13673.0,433,24,20,2,44,0.36246598283441483
298,reassign,13673.0,433,24,20,2,44,0.36246598283441483
299,reassign,13673.0,433,24,20,2,44,0.36246598283441483
300,reassign,13673.0,433,24,20,2,44,0.36246598283441483
301,swap,13673.0,433,24,20,2,44,0.36246598283441483
302,reassign,13370.0,430,23,20,2,43,0.35922397127865224
303,reassign,13370.0,430,23,20,2,43,0.35922397127865224
304,reassign,13370.0,430,23,20,2,43,0.35922397127865224
305,reassign,12768.0,428,21,20,2,41,0.3611682435211847
306,reassign,12768.0,428,21,20,2,41,0.3611682435211847
307,reassign,12767.0,427,21,20,2,41,0.3592607774817244
308,reassign,12767.0,427,21,20,2,41,0.3592607774817244
309,reassign,12767.0,427,21,20,2,41,0.3592607774817244
310,reassign,12767.0,427,21,20,2,41,0.3592607774817244
311,reassign,12767.0,427,21,20,2,41,0.3592607774817244
312,swap,12767.0,427,21,20,2,41,0.3592607774817244
313,swap,12767.0,427,21,20,2,41,0.3592607774817244
314,swap,12767.0,427,21,20,2,41,0.3592607774817244
315,swap,12767.0,427,21,20,2,41,0.3592607774817244
316,mut_micro,12767.0,427,21,20,2,41,0.3592607774817244
317,swap,12767.0,427,21,20,2,41,0.3592607774817244
318,swap,12767.0,427,21,20,2,41,0.3592607774817244
319,reassign,12767.0,427,21,20,2,41,0.3592607774817244
320,swap,12767.0,427,21,20,2,41,0.3592607774817244
321,swap,12767.0,427,21,20,2,41,0.3592607774817244
322,swap,12767.0,427,21,20,2,41,0.3592607774817244
323,swap,12767.0,427,21,20,2,41,0.3592607774817244
324,swap,12767.0,427,21,20,2,41,0.3592607774817244
325,swap,12767.0,427,21,20,2,41,0.3592607774817244
326,swap,12767.0,427,21,20,2,41,0.3592607774817244
327,swap,12767.0,427,21,20,2,41,0.3592607774817244
328,swap,12767.0,427,21,20,2,41,0.3592607774817244
329,swap,12767.0,427,21,20,2,41,0.3592607774817244
330,swap,12767.0,427,21,20,2,41,0.3592607774817244
331,swap,12767.0,427,21,20,2,41,0.3592607774817244
332,swap,12474.0,434,21,19,2,40,0.3630252100840337
333,swap,12474.0,434,21,19,2,40,0.3630252100840337
334,mut_micro,12474.0,434,21,19,2,40,0.3630252100840337
335,swap,12474.0,434,21,19,2,40,0.3630252100840337
336,swap,12474.0,434,21,19,2,40,0.3630252100840337
337,swap,12474.0,434,21,19,2,40,0.3630252100840337
338,swap,12474.0,434,21,19,2,40,0.3630252100840337
339,swap,12178.0,438,21,18,2,39,0.36857061665245805
340,swap,12178.0,438,21,18,2,39,0.36857061665245805
341,swap,12178.0,438,21,18,2,39,0.36857061665245805
342,swap,12178.0,438,21,18,2,39,0.36857061665245805
343,swap,12178.0,438,21,18,2,39,0.36857061665245805
344,swap,12178.0,438,21,18,2,39,0.36857061665245805
345,swap,12178.0,438,21,18,2,39,0.36857061665245805
346,swap,12178.0,438,21,18,2,39,0.36857061665245805
347,swap,12178.0,438,21,18,2,39,0.36857061665245805
348,swap,12178.0,438,21,18,2,39,0.36857061665245805
349,swap,12178.0,438,21,18,2,39,0.36857061665245805
350,swap,12178.0,438,21,18,2,39,0.36857061665245805
351,swap,12175.0,435,21,18,2,39,0.3655562583456322
352,swap,12175.0,435,21,18,2,39,0.3655562583456322
353,swap,12175.0,435,21,18,2,39,0.3655562583456322
354,swap,12171.0,431,21,18,2,39,0.3662093812790134
355,swap,12171.0,431,21,18,2,39,0.3662093812790134
356,swap,12171.0,431,21,18,2,39,0.3662093812790134
357,swap,12171.0,431,21,18,2,39,0.3662093812790134
358,swap,12171.0,431,21,18,2,39,0.3662093812790134
359,swap,12171.0,431,21,18,2,39,0.3662093812790134
360,swap,12171.0,431,21,18,2,39,0.3662093812790134
361,swap,12171.0,431,21,18,2,39,0.3662093812790134
362,reassign,12171.0,431,21,18,2,39,0.3662093812790134
363,swap,12171.0,431,21,18,2,39,0.3662093812790134
364,swap,12171.0,431,21,18,2,39,0.3662093812790134
365,swap,12171.0,431,21,18,2,39,0.3662093812790134
366,swap,12171.0,431,21,18,2,39,0.3662093812790134
367,swap,12171.0,431,21,18,2,39,0.3662093812790134
368,swap,12171.0,431,21,18,2,39,0.3662093812790134
369,reassign,12171.0,431,21,18,2,39,0.3662093812790134
370,swap,12171.0,431,21,18,2,39,0.3662093812790134
371,swap,12171.0,431,21,18,2,39,0.3662093812790134
372,mut_micro,12171.0,431,21,18,2,39,0.3662093812790134
373,swap,12171.0,431,21,18,2,39,0.3662093812790134
374,mut_micro,12171.0,431,21,18,2,39,0.3662093812790134
375,swap,12171.0,431,21,18,2,39,0.3662093812790134
376,swap,12171.0,431,21,18,2,39,0.3662093812790134
377,swap,12171.0,431,21,18,2,39,0.3662093812790134
378,swap,11873.0,433,21,17,2,38,0.368955411346033
379,swap,11873.0,433,21,17,2,38,0.368955411346033
380,swap,11873.0,433,21,17,2,38,0.368955411346033
381,swap,11873.0,433,21,17,2,38,0.368955411346033
382,swap,11873.0,433,21,17,2,38,0.368955411346033
383,swap,11873.0,433,21,17,2,38,0.368955411346033
384,swap,11873.0,433,21,17,2,38,0.368955411346033
385,swap,11873.0,433,21,17,2,38,0.368955411346033
386,swap,11873.0,433,21,17,2,38,0.368955411346033
387,swap,11873.0,433,21,17,2,38,0.368955411346033
388,reassign,11873.0,433,21,17,2,38,0.368955411346033
389,swap,11873.0,433,21,17,2,38,0.368955411346033
390,reassign,11873.0,433,21,17,2,38,0.368955411346033
391,swap,11873.0,433,21,17,2,38,0.368955411346033
392,swap,11873.0,433,21,17,2,38,0.368955411346033
393,reassign,11873.0,433,21,17,2,38,0.368955411346033
394,swap,11873.0,433,21,17,2,38,0.368955411346033
395,swap,11873.0,433,21,17,2,38,0.368955411346033
396,swap,11873.0,433,21,17,2,38,0.368955411346033
397,reassign,11871.0,431,21,17,2,38,0.3662093812790134
398,reassign,11575.0,435,19,18,2,37,0.3655562583456322
399,reassign,11278.0,438,18,18,2,36,0.3662262006251777
400,reassign,10976.0,436,17,18,2,35,0.3634504161376781
401,reassign,10972.0,432,18,17,2,35,0.36427478792935614
402,reassign,10972.0,432,18,17,2,35,0.36427478792935614
403,reassign,10968.0,428,17,18,2,35,0.36480186480186483
404,reassign,10672.0,432,16,18,2,34,0.36761229314420796
405,reassign,10672.0,432,16,18,2,34,0.36761229314420796
406,reassign,10672.0,432,16,18,2,34,0.36761229314420796
407,reassign,10672.0,432,16,18,2,34,0.36761229314420796
408,reassign,10672.0,432,16,18,2,34,0.36761229314420796
409,reassign,10672.0,432,16,18,2,34,0.36761229314420796
410,reassign,10669.0,429,15,19,2,34,0.3643962848297213
411,reassign,10669.0,429,15,19,2,34,0.3643962848297213
412,reassign,10669.0,429,15,19,2,34,0.3643962848297213
413,swap,10669.0,429,15,19,2,34,0.3643962848297213
414,reassign,10669.0,429,15,19,2,34,0.3643962848297213
415,reassign,10669.0,429,15,19,2,34,0.3643962848297213
416,reassign,10669.0,429,15,19,2,34,0.3643962848297213
417,reassign,10669.0,429,15,19,2,34,0.3643962848297213
418,swap,10669.0,429,15,19,2,34,0.3643962848297213
419,swap,10669.0,429,15,19,2,34,0.3643962848297213
420,reassign,10669.0,429,15,19,2,34,0.3643962848297213
421,swap,10669.0,429,15,19,2,34,0.3643962848297213
422,swap,10669.0,429,15,19,2,34,0.3643962848297213
423,swap,10669.0,429,15,19,2,34,0.3643962848297213
424,reassign,10669.0,429,15,19,2,34,0.3643962848297213
425,reassign,10669.0,429,15,19,2,34,0.3643962848297213
426,reassign,10669.0,429,15,19,2,34,0.3643962848297213
427,reassign,10669.0,429,15,19,2,34,0.3643962848297213
428,reassign,10669.0,429,15,19,2,34,0.3643962848297213
429,reassign,10669.0,429,15,19,2,34,0.3643962848297213
430,swap,10669.0,429,15,19,2,34,0.3643962848297213
431,swap,10669.0,429,15,19,2,34,0.3643962848297213
432,swap,10669.0,429,15,19,2,34,0.3643962848297213
433,swap,10669.0,429,15,19,2,34,0.3643962848297213
434,swap,10669.0,429,15,19,2,34,0.3643962848297213
435,swap,10669.0,429,15,19,2,34,0.3643962848297213
436,swap,10669.0,429,15,19,2,34,0.3643962848297213
437,swap,10669.0,429,15,19,2,34,0.3643962848297213
438,swap,10669.0,429,15,19,2,34,0.3643962848297213
439,swap,10669.0,429,15,19,2,34,0.3643962848297213
440,swap,10669.0,429,15,19,2,34,0.3643962848297213
441,swap,10378.0,438,15,18,2,33,0.3682154021028701
442,swap,10378.0,438,15,18,2,33,0.3682154021028701
443,swap,10378.0,438,15,18,2,33,0.3682154021028701
444,swap,10378.0,438,15,18,2,33,0.3682154021028701
445,swap,10378.0,438,15,18,2,33,0.3682154021028701
446,swap,10378.0,438,15,18,2,33,0.3682154021028701
447,swap,10378.0,438,15,18,2,33,0.3682154021028701
448,swap,10378.0,438,15,18,2,33,0.3682154021028701
449,swap,10378.0,438,15,18,2,33,0.3682154021028701
450,swap,10378.0,438,15,18,2,33,0.3682154021028701
451,swap,10378.0,438,15,18,2,33,0.3682154021028701
452,swap,10378.0,438,15,18,2,33,0.3682154021028701
453,swap,10378.0,438,15,18,2,33,0.3682154021028701
454,swap,10378.0,438,15,18,2,33,0.3682154021028701
455,swap,10378.0,438,15,18,2,33,0.3682154021028701
456,mut_micro,10378.0,438,15,18,2,33,0.3682154021028701
457,swap,10378.0,438,15,18,2,33,0.3682154021028701
458,swap,10378.0,438,15,18,2,33,0.3682154021028701
459,swap,10378.0,438,15,18,2,33,0.3682154021028701
460,swap,10378.0,438,15,18,2,33,0.3682154021028701
461,swap,10378.0,438,15,18,2,33,0.3682154021028701
462,swap,10378.0,438,15,18,2,33,0.3682154021028701
463,swap,10378.0,438,15,18,2,33,0.3682154021028701
464,swap,10378.0,438,15,18,2,33,0.3682154021028701
465,swap,10378.0,438,15,18,2,33,0.3682154021028701
466,swap,10378.0,438,15,18,2,33,0.3682154021028701
467,swap,10378.0,438,15,18,2,33,0.3682154021028701
468,swap,10378.0,438,15,18,2,33,0.3682154021028701
469,mut_micro,10080.0,440,13,19,2,32,0.3709031057678545
470,swap,10080.0,440,13,19,2,32,0.3709031057678545
471,swap,10080.0,440,13,19,2,32,0.3709031057678545
472,swap,10080.0,440,13,19,2,32,0.3709031057678545
473,swap,10080.0,440,13,19,2,32,0.3709031057678545
474,swap,10080.0,440,13,19,2,32,0.3709031057678545
475,swap,10080.0,440,13,19,2,32,0.3709031057678545
476,swap,10080.0,440,13,19,2,32,0.3709031057678545
