iter,op,fitness_score,pref_penalty,capacity_viol,elig_viol,under_cap,total_violations,gini
150,swap,13883.0,343,12,33,2,45,0.2797156598488451
151,swap,13883.0,343,12,33,2,45,0.2797156598488451
152,swap,13883.0,343,12,33,2,45,0.2797156598488451
153,swap,13883.0,343,12,33,2,45,0.2797156598488451
154,swap,13883.0,343,12,33,2,45,0.2797156598488451
155,swap,13883.0,343,12,33,2,45,0.2797156598488451
156,swap,13883.0,343,12,33,2,45,0.2797156598488451
157,swap,13883.0,343,12,33,2,45,0.2797156598488451
158,swap,13883.0,343,12,33,2,45,0.2797156598488451
159,swap,13883.0,343,12,33,2,45,0.2797156598488451
160,swap,13883.0,343,12,33,2,45,0.2797156598488451
161,swap,13883.0,343,12,33,2,45,0.2797156598488451
162,swap,13883.0,343,12,33,2,45,0.2797156598488451
163,swap,13883.0,343,12,33,2,45,0.2797156598488451
164,swap,13883.0,343,12,33,2,45,0.2797156598488451
165,mut_micro,13883.0,343,12,33,2,45,0.2797156598488451
166,swap,13883.0,343,12,33,2,45,0.2797156598488451
167,swap,13883.0,343,12,33,2,45,0.2797156598488451
168,swap,13883.0,343,12,33,2,45,0.2797156598488451
169,swap,13883.0,343,12,33,2,45,0.2797156598488451
170,swap,13883.0,343,12,33,2,45,0.2797156598488451
171,swap,13883.0,343,12,33,2,45,0.2797156598488451
172,swap,13883.0,343,12,33,2,45,0.2797156598488451
173,swap,13883.0,343,12,33,2,45,0.2797156598488451
174,swap,13883.0,343,12,33,2,45,0.2797156598488451
175,swap,13883.0,343,12,33,2,45,0.2797156598488451
176,swap,13883.0,343,12,33,2,45,0.2797156598488451
177,swap,13883.0,343,12,33,2,45,0.2797156598488451
178,swap,13883.0,343,12,33,2,45,0.2797156598488451
179,mut_micro,13883.0,343,12,33,2,45,0.2797156598488451
180,swap,13883.0,343,12,33,2,45,0.2797156598488451
181,swap,13881.0,341,12,33,2,45,0.280371129685118
182,swap,13591.0,351,12,32,2,44,0.28928320639550587
183,swap,13591.0,351,12,32,2,44,0.28928320639550587
184,swap,13591.0,351,12,32,2,44,0.28928320639550587
185,swap,13292.0,352,12,31,2,43,0.29168020799479993
186,swap,13292.0,352,12,31,2,43,0.29168020799479993
187,swap,13292.0,352,12,31,2,43,0.29168020799479993
188,swap,13292.0,352,12,31,2,43,0.29168020799479993
189,swap,13292.0,352,12,31,2,43,0.29168020799479993
190,swap,13292.0,352,12,31,2,43,0.29168020799479993
191,swap,12988.0,348,12,30,2,42,0.2865102325083038
192,swap,12988.0,348,12,30,2,42,0.2865102325083038
193,swap,12988.0,348,12,30,2,42,0.2865102325083038
194,swap,12988.0,348,12,30,2,42,0.2865102325083038
195,swap,12988.0,348,12,30,2,42,0.2865102325083038
196,reassign,12988.0,348,12,30,2,42,0.2865102325083038
197,swap,12988.0,348,12,30,2,42,0.2865102325083038
198,swap,12694.0,354,12,29,2,41,0.29662309368191714
199,swap,12694.0,354,12,29,2,41,0.29662309368191714
200,swap,12694.0,354,12,29,2,41,0.29662309368191714
201,swap,12694.0,354,12,29,2,41,0.29662309368191714
202,swap,12694.0,354,12,29,2,41,0.29662309368191714
203,swap,12694.0,354,12,29,2,41,0.29662309368191714
204,swap,12694.0,354,12,29,2,41,0.29662309368191714
205,swap,12694.0,354,12,29,2,41,0.29662309368191714
206,swap,12694.0,354,12,29,2,41,0.29662309368191714
207,swap,12694.0,354,12,29,2,41,0.29662309368191714
208,swap,12694.0,354,12,29,2,41,0.29662309368191714
209,swap,12694.0,354,12,29,2,41,0.29662309368191714
210,swap,12694.0,354,12,29,2,41,0.29662309368191714
211,swap,12694.0,354,12,29,2,41,0.29662309368191714
212,swap,12694.0,354,12,29,2,41,0.29662309368191714
213,swap,12694.0,354,12,29,2,41,0.29662309368191714
214,swap,12694.0,354,12,29,2,41,0.29662309368191714
215,swap,12694.0,354,12,29,2,41,0.29662309368191714
216,swap,12694.0,354,12,29,2,41,0.29662309368191714
217,swap,12694.0,354,12,29,2,41,0.29662309368191714
218,swap,12694.0,354,12,29,2,41,0.29662309368191714
219,swap,12398.0,358,12,28,2,40,0.30166336197400295
220,swap,12398.0,358,12,28,2,40,0.30166336197400295
221,swap,12398.0,358,12,28,2,40,0.30166336197400295
222,swap,12398.0,358,12,28,2,40,0.30166336197400295
223,swap,12398.0,358,12,28,2,40,0.30166336197400295
224,swap,12398.0,358,12,28,2,40,0.30166336197400295
225,swap,12398.0,358,12,28,2,40,0.30166336197400295
226,swap,12398.0,358,12,28,2,40,0.30166336197400295
227,swap,12398.0,358,12,28,2,40,0.30166336197400295
228,swap,12398.0,358,12,28,2,40,0.30166336197400295
229,swap,12398.0,358,12,28,2,40,0.30166336197400295
230,swap,12398.0,358,12,28,2,40,0.30166336197400295
231,swap,12398.0,358,12,28,2,40,0.30166336197400295
232,swap,12398.0,358,12,28,2,40,0.30166336197400295
233,swap,12398.0,358,12,28,2,40,0.30166336197400295
234,swap,12398.0,358,12,28,2,40,0.30166336197400295
235,swap,12398.0,358,12,28,2,40,0.30166336197400295
236,swap,12398.0,358,12,28,2,40,0.30166336197400295
237,swap,12398.0,358,12,28,2,40,0.30166336197400295
238,swap,12398.0,358,12,28,2,40,0.30166336197400295
239,swap,12397.0,357,12,28,2,40,0.30073598066677654
240,swap,12397.0,357,12,28,2,40,0.30073598066677654
241,swap,12397.0,357,12,28,2,40,0.30073598066677654
242,swap,12397.0,357,12,28,2,40,0.30073598066677654
243,swap,12396.0,356,12,28,2,40,0.3019498302114141
244,swap,12396.0,356,12,28,2,40,0.3019498302114141
245,swap,12396.0,356,12,28,2,40,0.3019498302114141
246,swap,12396.0,356,12,28,2,40,0.3019498302114141
247,swap,12396.0,356,12,28,2,40,0.3019498302114141
248,mut_micro,12396.0,356,12,28,2,40,0.3019498302114141
249,swap,12396.0,356,12,28,2,40,0.3019498302114141
250,mut_micro,12396.0,356,12,28,2,40,0.3019498302114141
251,swap,12396.0,356,12,28,2,40,0.3019498302114141
252,mut_micro,12138.0,358,13,26,4,39,0.3045825071601674
253,mut_micro,12137.0,357,13,26,4,39,0.30534959081671886
254,mut_micro,11840.0,360,12,26,4,38,0.3056386396366458
255,mut_micro,11840.0,360,12,26,4,38,0.3056386396366458
256,mut_micro,11840.0,360,12,26,4,38,0.3056386396366458
257,mut_micro,11840.0,360,12,26,4,38,0.3056386396366458
258,mut_micro,11838.0,358,13,25,4,38,0.30628993170301816
259,mut_micro,11838.0,358,13,25,4,38,0.30628993170301816
260,swap,11838.0,358,13,25,4,38,0.30628993170301816
261,reassign,11838.0,358,13,25,4,38,0.30628993170301816
262,swap,11838.0,358,13,25,4,38,0.30628993170301816
263,swap,11838.0,358,13,25,4,38,0.30628993170301816
264,mut_micro,11838.0,358,13,25,4,38,0.30628993170301816
265,reassign,11838.0,358,13,25,4,38,0.30628993170301816
266,mut_micro,11838.0,358,13,25,4,38,0.30628993170301816
267,swap,11838.0,358,13,25,4,38,0.30628993170301816
268,swap,11838.0,358,13,25,4,38,0.30628993170301816
269,swap,11838.0,358,13,25,4,38,0.30628993170301816
270,swap,11838.0,358,13,25,4,38,0.30628993170301816
271,swap,11838.0,358,13,25,4,38,0.30628993170301816
272,swap,11838.0,358,13,25,4,38,0.30628993170301816
273,swap,11838.0,358,13,25,4,38,0.30628993170301816
274,swap,11838.0,358,13,25,4,38,0.30628993170301816
275,mut_micro,11838.0,358,13,25,4,38,0.30628993170301816
276,swap,11838.0,358,13,25,4,38,0.30628993170301816
277,swap,11838.0,358,13,25,4,38,0.30628993170301816
278,swap,11838.0,358,13,25,4,38,0.30628993170301816
279,swap,11838.0,358,13,25,4,38,0.30628993170301816
280,swap,11546.0,366,13,24,4,37,0.31603560964615723
281,swap,11546.0,366,13,24,4,37,0.31603560964615723
282,swap,11544.0,364,13,24,4,37,0.3121568627450981
283,swap,11544.0,364,13,24,4,37,0.3121568627450981
284,swap,11544.0,364,13,24,4,37,0.3121568627450981
285,swap,11544.0,364,13,24,4,37,0.3121568627450981
286,swap,11544.0,364,13,24,4,37,0.3121568627450981
287,swap,11544.0,364,13,24,4,37,0.3121568627450981
288,reassign,11544.0,364,13,24,4,37,0.3121568627450981
289,swap,11544.0,364,13,24,4,37,0.3121568627450981
290,swap,11544.0,364,13,24,4,37,0.3121568627450981
291,swap,11542.0,362,13,24,4,37,0.31277852049910865
292,swap,11542.0,362,13,24,4,37,0.31277852049910865
293,swap,11542.0,362,13,24,4,37,0.31277852049910865
294,swap,11542.0,362,13,24,4,37,0.31277852049910865
295,swap,11542.0,362,13,24,4,37,0.31277852049910865
296,swap,11542.0,362,13,24,4,37,0.31277852049910865
297,swap,11542.0,362,13,24,4,37,0.31277852049910865
298,swap,11542.0,362,13,24,4,37,0.31277852049910865
299,swap,11542.0,362,13,24,4,37,0.31277852049910865
300,swap,11542.0,362,13,24,4,37,0.31277852049910865
301,swap,11542.0,362,13,24,4,37,0.31277852049910865
302,swap,11542.0,362,13,24,4,37,0.31277852049910865
303,swap,11542.0,362,13,24,4,37,0.31277852049910865
304,swap,11542.0,362,13,24,4,37,0.31277852049910865
305,swap,11542.0,362,13,24,4,37,0.31277852049910865
306,swap,11542.0,362,13,24,4,37,0.31277852049910865
307,swap,11542.0,362,13,24,4,37,0.31277852049910865
308,swap,11542.0,362,13,24,4,37,0.31277852049910865
309,mut_micro,11542.0,362,13,24,4,37,0.31277852049910865
310,swap,11542.0,362,13,24,4,37,0.31277852049910865
311,swap,11542.0,362,13,24,4,37,0.31277852049910865
312,swap,11542.0,362,13,24,4,37,0.31277852049910865
313,swap,11542.0,362,13,24,4,37,0.31277852049910865
314,swap,11542.0,362,13,24,4,37,0.31277852049910865
315,swap,11542.0,362,13,24,4,37,0.31277852049910865
316,swap,11542.0,362,13,24,4,37,0.31277852049910865
317,swap,11542.0,362,13,24,4,37,0.31277852049910865
318,swap,11542.0,362,13,24,4,37,0.31277852049910865
319,swap,11542.0,362,13,24,4,37,0.31277852049910865
320,mut_micro,11542.0,362,13,24,4,37,0.31277852049910865
321,swap,11542.0,362,13,24,4,37,0.31277852049910865
322,swap,11542.0,362,13,24,4,37,0.31277852049910865
323,swap,11542.0,362,13,24,4,37,0.31277852049910865
324,swap,11542.0,362,13,24,4,37,0.31277852049910865
325,swap,11542.0,362,13,24,4,37,0.31277852049910865
326,swap,11542.0,362,13,24,4,37,0.31277852049910865
327,swap,11542.0,362,13,24,4,37,0.31277852049910865
328,swap,11542.0,362,13,24,4,37,0.31277852049910865
329,swap,11542.0,362,13,24,4,37,0.31277852049910865
330,swap,11542.0,362,13,24,4,37,0.31277852049910865
331,swap,11542.0,362,13,24,4,37,0.31277852049910865
332,swap,11542.0,362,13,24,4,37,0.31277852049910865
333,swap,11542.0,362,13,24,4,37,0.31277852049910865
334,swap,11542.0,362,13,24,4,37,0.31277852049910865
335,swap,11542.0,362,13,24,4,37,0.31277852049910865
336,swap,11542.0,362,13,24,4,37,0.31277852049910865
337,swap,11542.0,362,13,24,4,37,0.31277852049910865
338,swap,11542.0,362,13,24,4,37,0.31277852049910865
339,swap,11542.0,362,13,24,4,37,0.31277852049910865
340,swap,11542.0,362,13,24,4,37,0.31277852049910865
341,swap,11542.0,362,13,24,4,37,0.31277852049910865
342,swap,11542.0,362,13,24,4,37,0.31277852049910865
343,swap,11542.0,362,13,24,4,37,0.31277852049910865
344,swap,11542.0,362,13,24,4,37,0.31277852049910865
345,swap,11542.0,362,13,24,4,37,0.31277852049910865
346,swap,11542.0,362,13,24,4,37,0.31277852049910865
347,swap,11542.0,362,13,24,4,37,0.31277852049910865
348,swap,11542.0,362,13,24,4,37,0.31277852049910865
349,swap,11542.0,362,13,24,4,37,0.31277852049910865
350,swap,11542.0,362,13,24,4,37,0.31277852049910865
351,swap,11540.0,360,13,24,4,37,0.3132823750969315
352,swap,11540.0,360,13,24,4,37,0.3132823750969315
353,swap,11540.0,360,13,24,4,37,0.3132823750969315
354,mut_micro,11538.0,358,13,24,4,37,0.30937431152236156
355,swap,11538.0,358,13,24,4,37,0.30937431152236156
356,swap,11538.0,358,13,24,4,37,0.30937431152236156
357,swap,11537.0,357,13,24,4,37,0.30705223265776904
358,swap,11537.0,357,13,24,4,37,0.30705223265776904
359,swap,11537.0,357,13,24,4,37,0.30705223265776904
360,swap,11537.0,357,13,24,4,37,0.30705223265776904
361,swap,11537.0,357,13,24,4,37,0.30705223265776904
362,swap,11537.0,357,13,24,4,37,0.30705223265776904
363,swap,11537.0,357,13,24,4,37,0.30705223265776904
364,swap,11537.0,357,13,24,4,37,0.30705223265776904
365,mut_micro,11537.0,357,13,24,4,37,0.30705223265776904
366,swap,11246.0,366,13,23,4,36,0.31603560964615723
367,swap,11246.0,366,13,23,4,36,0.31603560964615723
368,swap,11246.0,366,13,23,4,36,0.31603560964615723
369,swap,11246.0,366,13,23,4,36,0.31603560964615723
370,swap,11246.0,366,13,23,4,36,0.31603560964615723
371,swap,11246.0,366,13,23,4,36,0.31603560964615723
372,swap,10955.0,375,13,22,4,35,0.32451269593383064
373,swap,10955.0,375,13,22,4,35,0.32451269593383064
374,swap,10955.0,375,13,22,4,35,0.32451269593383064
375,reassign,10954.0,374,13,22,4,35,0.3245098039215687
376,swap,10954.0,374,13,22,4,35,0.3245098039215687
377,swap,10663.0,383,13,21,4,34,0.3325336176766779
378,swap,10661.0,381,13,21,4,34,0.33041865394806563
379,swap,10661.0,381,13,21,4,34,0.33041865394806563
380,swap,10661.0,381,13,21,4,34,0.33041865394806563
381,swap,10661.0,381,13,21,4,34,0.33041865394806563
382,swap,10661.0,381,13,21,4,34,0.33041865394806563
383,swap,10661.0,381,13,21,4,34,0.33041865394806563
384,swap,10661.0,381,13,21,4,34,0.33041865394806563
385,swap,10661.0,381,13,21,4,34,0.33041865394806563
386,swap,10661.0,381,13,21,4,34,0.33041865394806563
387,swap,10661.0,381,13,21,4,34,0.33041865394806563
388,swap,10661.0,381,13,21,4,34,0.33041865394806563
389,swap,10661.0,381,13,21,4,34,0.33041865394806563
390,swap,10661.0,381,13,21,4,34,0.33041865394806563
391,mut_micro,10661.0,381,13,21,4,34,0.33041865394806563
392,reassign,10660.0,380,13,21,4,34,0.32975226018551135
393,reassign,10660.0,380,13,21,4,34,0.32975226018551135
394,reassign,10660.0,380,13,21,4,34,0.32975226018551135
395,swap,10660.0,380,13,21,4,34,0.32975226018551135
396,swap,10660.0,380,13,21,4,34,0.32975226018551135
397,swap,10660.0,380,13,21,4,34,0.32975226018551135
398,swap,10368.0,388,13,20,4,33,0.337543606399615
399,swap,10368.0,388,13,20,4,33,0.337543606399615
400,swap,10368.0,388,13,20,4,33,0.337543606399615
401,mut_micro,10364.0,384,13,20,4,33,0.3333333333333333
402,mut_micro,10363.0,383,13,20,4,33,0.333362952431728
403,swap,10363.0,383,13,20,4,33,0.333362952431728
404,swap,10363.0,383,13,20,4,33,0.333362952431728
405,swap,10363.0,383,13,20,4,33,0.333362952431728
406,swap,10363.0,383,13,20,4,33,0.333362952431728
407,swap,10362.0,382,13,20,4,33,0.33268367587999054
408,swap,10362.0,382,13,20,4,33,0.33268367587999054
409,swap,10362.0,382,13,20,4,33,0.33268367587999054
410,swap,10362.0,382,13,20,4,33,0.33268367587999054
411,reassign,10362.0,382,13,20,4,33,0.33268367587999054
412,swap,10362.0,382,13,20,4,33,0.33268367587999054
413,swap,10362.0,382,13,20,4,33,0.33268367587999054
414,swap,10362.0,382,13,20,4,33,0.33268367587999054
415,swap,10362.0,382,13,20,4,33,0.33268367587999054
416,swap,10362.0,382,13,20,4,33,0.33268367587999054
417,swap,10362.0,382,13,20,4,33,0.33268367587999054
418,swap,10362.0,382,13,20,4,33,0.33268367587999054
419,swap,10362.0,382,13,20,4,33,0.33268367587999054
420,swap,10360.0,380,13,20,4,33,0.33045673359164024
421,swap,10360.0,380,13,20,4,33,0.33045673359164024
422,swap,10360.0,380,13,20,4,33,0.33045673359164024
423,swap,10360.0,380,13,20,4,33,0.33045673359164024
424,swap,10360.0,380,13,20,4,33,0.33045673359164024
425,swap,10357.0,377,13,20,4,33,0.32812590911735623
426,swap,10357.0,377,13,20,4,33,0.32812590911735623
427,swap,10357.0,377,13,20,4,33,0.32812590911735623
428,swap,10357.0,377,13,20,4,33,0.32812590911735623
429,reassign,10357.0,377,13,20,4,33,0.32812590911735623
430,swap,10357.0,377,13,20,4,33,0.32812590911735623
431,swap,10357.0,377,13,20,4,33,0.32812590911735623
432,swap,10357.0,377,13,20,4,33,0.32812590911735623
433,mut_micro,10357.0,377,13,20,4,33,0.32812590911735623
434,swap,10357.0,377,13,20,4,33,0.32812590911735623
435,swap,10357.0,377,13,20,4,33,0.32812590911735623
436,swap,10357.0,377,13,20,4,33,0.32812590911735623
437,swap,10357.0,377,13,20,4,33,0.32812590911735623
438,swap,10357.0,377,13,20,4,33,0.32812590911735623
439,swap,10062.0,382,13,19,4,32,0.3317387195842192
440,swap,10062.0,382,13,19,4,32,0.3317387195842192
441,swap,10062.0,382,13,19,4,32,0.3317387195842192
442,swap,10062.0,382,13,19,4,32,0.3317387195842192
443,swap,10062.0,382,13,19,4,32,0.3317387195842192
444,swap,10062.0,382,13,19,4,32,0.3317387195842192
445,swap,10062.0,382,13,19,4,32,0.3317387195842192
446,swap,10062.0,382,13,19,4,32,0.3317387195842192
447,swap,10062.0,382,13,19,4,32,0.3317387195842192
448,swap,10062.0,382,13,19,4,32,0.3317387195842192
449,swap,10062.0,382,13,19,4,32,0.3317387195842192
450,swap,10062.0,382,13,19,4,32,0.3317387195842192
451,swap,10062.0,382,13,19,4,32,0.3317387195842192
452,reassign,10062.0,382,13,19,4,32,0.3317387195842192
453,swap,10062.0,382,13,19,4,32,0.3317387195842192
454,swap,10062.0,382,13,19,4,32,0.3317387195842192
455,swap,10062.0,382,13,19,4,32,0.3317387195842192
456,swap,10061.0,381,13,19,4,32,0.32959430018253544
457,swap,10061.0,381,13,19,4,32,0.32959430018253544
458,swap,10061.0,381,13,19,4,32,0.32959430018253544
459,swap,10061.0,381,13,19,4,32,0.32959430018253544
460,swap,10060.0,380,13,19,4,32,0.33092638252905954
461,reassign,10060.0,380,13,19,4,32,0.33092638252905954
462,swap,10060.0,380,13,19,4,32,0.33092638252905954
463,swap,10060.0,380,13,19,4,32,0.33092638252905954
464,swap,10060.0,380,13,19,4,32,0.33092638252905954
465,swap,10060.0,380,13,19,4,32,0.33092638252905954
466,swap,10060.0,380,13,19,4,32,0.33092638252905954
467,swap,10060.0,380,13,19,4,32,0.33092638252905954
468,swap,10060.0,380,13,19,4,32,0.33092638252905954
469,swap,10060.0,380,13,19,4,32,0.33092638252905954
470,swap,10060.0,380,13,19,4,32,0.33092638252905954
471,swap,9767.0,387,13,18,4,31,0.33516219943634945
