iter,op,fitness_score,pref_penalty,capacity_viol,elig_viol,under_cap,total_violations,gini
148,swap,16328.0,388,17,36,2,53,0.3201010465535907
149,swap,16031.0,391,17,35,2,52,0.3261397438232258
150,swap,16031.0,391,17,35,2,52,0.3261397438232258
151,swap,16031.0,391,17,35,2,52,0.3261397438232258
152,swap,16031.0,391,17,35,2,52,0.3261397438232258
153,swap,16031.0,391,17,35,2,52,0.3261397438232258
154,swap,16031.0,391,17,35,2,52,0.3261397438232258
155,swap,16031.0,391,17,35,2,52,0.3261397438232258
156,swap,16031.0,391,17,35,2,52,0.3261397438232258
157,swap,16031.0,391,17,35,2,52,0.3261397438232258
158,swap,16031.0,391,17,35,2,52,0.3261397438232258
159,swap,16031.0,391,17,35,2,52,0.3261397438232258
160,swap,16031.0,391,17,35,2,52,0.3261397438232258
161,swap,16031.0,391,17,35,2,52,0.3261397438232258
162,swap,16031.0,391,17,35,2,52,0.3261397438232258
163,swap,16031.0,391,17,35,2,52,0.3261397438232258
164,swap,16031.0,391,17,35,2,52,0.3261397438232258
165,swap,16031.0,391,17,35,2,52,0.3261397438232258
166,swap,16031.0,391,17,35,2,52,0.3261397438232258
167,swap,16031.0,391,17,35,2,52,0.3261397438232258
168,swap,16031.0,391,17,35,2,52,0.3261397438232258
169,swap,16031.0,391,17,35,2,52,0.3261397438232258
170,swap,16031.0,391,17,35,2,52,0.3261397438232258
171,swap,16031.0,391,17,35,2,52,0.3261397438232258
172,swap,15734.0,394,17,34,2,51,0.33057598039215674
173,swap,15734.0,394,17,34,2,51,0.33057598039215674
174,swap,15734.0,394,17,34,2,51,0.33057598039215674
175,swap,15734.0,394,17,34,2,51,0.33057598039215674
176,swap,15734.0,394,17,34,2,51,0.33057598039215674
177,swap,15734.0,394,17,34,2,51,0.33057598039215674
178,swap,15734.0,394,17,34,2,51,0.33057598039215674
179,swap,15734.0,394,17,34,2,51,0.33057598039215674
180,swap,15734.0,394,17,34,2,51,0.33057598039215674
181,swap,15734.0,394,17,34,2,51,0.33057598039215674
182,mut_micro,15734.0,394,17,34,2,51,0.33057598039215674
183,reassign,15434.0,394,16,34,2,50,0.33057598039215674
184,mut_micro,15434.0,394,16,34,2,50,0.33057598039215674
185,swap,15138.0,398,16,33,2,49,0.3345743360635394
186,swap,15138.0,398,16,33,2,49,0.3345743360635394
187,swap,15138.0,398,16,33,2,49,0.3345743360635394
188,swap,15138.0,398,16,33,2,49,0.3345743360635394
189,swap,15138.0,398,16,33,2,49,0.3345743360635394
190,swap,14843.0,403,16,32,2,48,0.3405522980896539
191,swap,14843.0,403,16,32,2,48,0.3405522980896539
192,swap,14843.0,403,16,32,2,48,0.3405522980896539
193,swap,14843.0,403,16,32,2,48,0.3405522980896539
194,mut_micro,13942.0,402,15,30,2,45,0.33986928104575154
195,mut_micro,13942.0,402,15,30,2,45,0.33986928104575154
196,mut_micro,13942.0,402,15,30,2,45,0.33986928104575154
197,mut_micro,13618.0,398,14,30,1,44,0.33600148920327627
198,mut_micro,13618.0,398,14,30,1,44,0.33600148920327627
199,swap,13318.0,398,14,29,1,43,0.33600148920327627
200,swap,13318.0,398,14,29,1,43,0.33600148920327627
201,swap,13318.0,398,14,29,1,43,0.33600148920327627
202,swap,13318.0,398,14,29,1,43,0.33600148920327627
203,swap,13318.0,398,14,29,1,43,0.33600148920327627
204,swap,13317.0,397,14,29,1,43,0.3363332714789387
205,swap,13317.0,397,14,29,1,43,0.3363332714789387
206,swap,13317.0,397,14,29,1,43,0.3363332714789387
207,swap,13317.0,397,14,29,1,43,0.3363332714789387
208,mut_micro,12718.0,398,12,29,1,41,0.3377388930255647
209,mut_micro,12717.0,397,11,30,1,41,0.3355910187418817
210,mut_micro,12717.0,397,11,30,1,41,0.3355910187418817
211,mut_micro,12717.0,397,11,30,1,41,0.3355910187418817
212,mut_micro,12717.0,397,11,30,1,41,0.3355910187418817
213,swap,12717.0,397,11,30,1,41,0.3355910187418817
214,swap,12717.0,397,11,30,1,41,0.3355910187418817
215,swap,12717.0,397,11,30,1,41,0.3355910187418817
216,swap,12717.0,397,11,30,1,41,0.3355910187418817
217,swap,12717.0,397,11,30,1,41,0.3355910187418817
218,swap,12717.0,397,11,30,1,41,0.3355910187418817
219,swap,12717.0,397,11,30,1,41,0.3355910187418817
220,swap,12717.0,397,11,30,1,41,0.3355910187418817
221,swap,12717.0,397,11,30,1,41,0.3355910187418817
222,swap,12717.0,397,11,30,1,41,0.3355910187418817
223,swap,12717.0,397,11,30,1,41,0.3355910187418817
224,swap,12717.0,397,11,30,1,41,0.3355910187418817
225,swap,12717.0,397,11,30,1,41,0.3355910187418817
226,mut_micro,12717.0,397,11,30,1,41,0.3355910187418817
227,swap,12717.0,397,11,30,1,41,0.3355910187418817
228,swap,12717.0,397,11,30,1,41,0.3355910187418817
229,swap,12717.0,397,11,30,1,41,0.3355910187418817
230,swap,12717.0,397,11,30,1,41,0.3355910187418817
231,swap,12717.0,397,11,30,1,41,0.3355910187418817
232,reassign,12717.0,397,11,30,1,41,0.3355910187418817
233,swap,12717.0,397,11,30,1,41,0.3355910187418817
234,reassign,12717.0,397,11,30,1,41,0.3355910187418817
235,swap,12717.0,397,11,30,1,41,0.3355910187418817
236,swap,12717.0,397,11,30,1,41,0.3355910187418817
237,swap,12717.0,397,11,30,1,41,0.3355910187418817
238,swap,12715.0,395,11,30,1,41,0.3320118015858382
239,swap,12715.0,395,11,30,1,41,0.3320118015858382
240,swap,12715.0,395,11,30,1,41,0.3320118015858382
241,swap,12715.0,395,11,30,1,41,0.3320118015858382
242,swap,12715.0,395,11,30,1,41,0.3320118015858382
243,swap,12715.0,395,11,30,1,41,0.3320118015858382
244,swap,12715.0,395,11,30,1,41,0.3320118015858382
245,swap,12715.0,395,11,30,1,41,0.3320118015858382
246,swap,12715.0,395,11,30,1,41,0.3320118015858382
247,swap,12715.0,395,11,30,1,41,0.3320118015858382
248,swap,12715.0,395,11,30,1,41,0.3320118015858382
249,swap,12715.0,395,11,30,1,41,0.3320118015858382
250,swap,12715.0,395,11,30,1,41,0.3320118015858382
251,swap,12715.0,395,11,30,1,41,0.3320118015858382
252,swap,12715.0,395,11,30,1,41,0.3320118015858382
253,swap,12715.0,395,11,30,1,41,0.3320118015858382
254,swap,12712.0,392,11,30,1,41,0.33010595542564847
255,swap,12712.0,392,11,30,1,41,0.33010595542564847
256,mut_micro,12712.0,392,11,30,1,41,0.33010595542564847
257,swap,12712.0,392,11,30,1,41,0.33010595542564847
258,swap,12712.0,392,11,30,1,41,0.33010595542564847
259,swap,12712.0,392,11,30,1,41,0.33010595542564847
260,swap,12712.0,392,11,30,1,41,0.33010595542564847
261,swap,12712.0,392,11,30,1,41,0.33010595542564847
262,reassign,12712.0,392,11,30,1,41,0.33010595542564847
263,swap,12712.0,392,11,30,1,41,0.33010595542564847
264,swap,12712.0,392,11,30,1,41,0.33010595542564847
265,swap,12712.0,392,11,30,1,41,0.33010595542564847
266,swap,12712.0,392,11,30,1,41,0.33010595542564847
267,swap,12712.0,392,11,30,1,41,0.33010595542564847
268,swap,12708.0,388,11,30,1,41,0.3277998315890774
269,swap,12708.0,388,11,30,1,41,0.3277998315890774
270,swap,12708.0,388,11,30,1,41,0.3277998315890774
271,swap,12708.0,388,11,30,1,41,0.3277998315890774
272,swap,12708.0,388,11,30,1,41,0.3277998315890774
273,swap,12405.0,385,11,29,1,40,0.32823767804994336
274,swap,12405.0,385,11,29,1,40,0.32823767804994336
275,swap,12405.0,385,11,29,1,40,0.32823767804994336
276,swap,12405.0,385,11,29,1,40,0.32823767804994336
277,swap,12405.0,385,11,29,1,40,0.32823767804994336
278,swap,12405.0,385,11,29,1,40,0.32823767804994336
279,swap,12405.0,385,11,29,1,40,0.32823767804994336
280,swap,12405.0,385,11,29,1,40,0.32823767804994336
281,swap,12405.0,385,11,29,1,40,0.32823767804994336
282,swap,12405.0,385,11,29,1,40,0.32823767804994336
283,swap,12405.0,385,11,29,1,40,0.32823767804994336
284,swap,12405.0,385,11,29,1,40,0.32823767804994336
285,swap,12405.0,385,11,29,1,40,0.32823767804994336
286,swap,12405.0,385,11,29,1,40,0.32823767804994336
287,swap,12405.0,385,11,29,1,40,0.32823767804994336
288,swap,12405.0,385,11,29,1,40,0.32823767804994336
289,swap,12405.0,385,11,29,1,40,0.32823767804994336
290,reassign,12405.0,385,11,29,1,40,0.32823767804994336
291,swap,12404.0,384,11,29,1,40,0.3267379679144385
292,swap,12404.0,384,11,29,1,40,0.3267379679144385
293,swap,12404.0,384,11,29,1,40,0.3267379679144385
294,swap,12404.0,384,11,29,1,40,0.3267379679144385
295,swap,12404.0,384,11,29,1,40,0.3267379679144385
296,swap,12402.0,382,11,29,1,40,0.32660051972596266
297,swap,12402.0,382,11,29,1,40,0.32660051972596266
298,swap,12402.0,382,11,29,1,40,0.32660051972596266
299,swap,12402.0,382,11,29,1,40,0.32660051972596266
300,swap,12402.0,382,11,29,1,40,0.32660051972596266
301,swap,12402.0,382,11,29,1,40,0.32660051972596266
302,swap,12402.0,382,11,29,1,40,0.32660051972596266
303,swap,12402.0,382,11,29,1,40,0.32660051972596266
304,swap,12402.0,382,11,29,1,40,0.32660051972596266
305,swap,12399.0,379,11,29,1,40,0.32101258413813294
306,swap,12399.0,379,11,29,1,40,0.32101258413813294
307,swap,12399.0,379,11,29,1,40,0.32101258413813294
308,swap,12399.0,379,11,29,1,40,0.32101258413813294
309,swap,12399.0,379,11,29,1,40,0.32101258413813294
310,swap,12399.0,379,11,29,1,40,0.32101258413813294
311,swap,12399.0,379,11,29,1,40,0.32101258413813294
312,swap,12399.0,379,11,29,1,40,0.32101258413813294
313,swap,12399.0,379,11,29,1,40,0.32101258413813294
314,swap,12399.0,379,11,29,1,40,0.32101258413813294
315,swap,12399.0,379,11,29,1,40,0.32101258413813294
316,swap,12399.0,379,11,29,1,40,0.32101258413813294
317,swap,12399.0,379,11,29,1,40,0.32101258413813294
318,swap,12399.0,379,11,29,1,40,0.32101258413813294
319,swap,12399.0,379,11,29,1,40,0.32101258413813294
320,swap,12399.0,379,11,29,1,40,0.32101258413813294
321,swap,12399.0,379,11,29,1,40,0.32101258413813294
322,swap,12399.0,379,11,29,1,40,0.32101258413813294
323,swap,12399.0,379,11,29,1,40,0.32101258413813294
324,swap,12399.0,379,11,29,1,40,0.32101258413813294
325,swap,12399.0,379,11,29,1,40,0.32101258413813294
326,swap,12399.0,379,11,29,1,40,0.32101258413813294
327,swap,12399.0,379,11,29,1,40,0.32101258413813294
328,swap,12399.0,379,11,29,1,40,0.32101258413813294
329,swap,12399.0,379,11,29,1,40,0.32101258413813294
330,swap,11805.0,385,11,27,1,38,0.3265093271351092
331,swap,11805.0,385,11,27,1,38,0.3265093271351092
332,swap,11805.0,385,11,27,1,38,0.3265093271351092
333,swap,11805.0,385,11,27,1,38,0.3265093271351092
334,swap,11805.0,385,11,27,1,38,0.3265093271351092
335,swap,11805.0,385,11,27,1,38,0.3265093271351092
336,swap,11805.0,385,11,27,1,38,0.3265093271351092
337,swap,11805.0,385,11,27,1,38,0.3265093271351092
338,swap,11805.0,385,11,27,1,38,0.3265093271351092
339,swap,11805.0,385,11,27,1,38,0.3265093271351092
340,swap,11805.0,385,11,27,1,38,0.3265093271351092
341,swap,11805.0,385,11,27,1,38,0.3265093271351092
342,swap,11805.0,385,11,27,1,38,0.3265093271351092
343,swap,11805.0,385,11,27,1,38,0.3265093271351092
344,swap,11805.0,385,11,27,1,38,0.3265093271351092
345,swap,11805.0,385,11,27,1,38,0.3265093271351092
346,swap,11805.0,385,11,27,1,38,0.3265093271351092
347,swap,11805.0,385,11,27,1,38,0.3265093271351092
348,swap,11805.0,385,11,27,1,38,0.3265093271351092
349,swap,11803.0,383,11,27,1,38,0.32767608553995614
350,swap,11803.0,383,11,27,1,38,0.32767608553995614
351,swap,11803.0,383,11,27,1,38,0.32767608553995614
352,swap,11803.0,383,11,27,1,38,0.32767608553995614
353,swap,11803.0,383,11,27,1,38,0.32767608553995614
354,swap,11803.0,383,11,27,1,38,0.32767608553995614
355,swap,11803.0,383,11,27,1,38,0.32767608553995614
356,swap,11803.0,383,11,27,1,38,0.32767608553995614
357,swap,11803.0,383,11,27,1,38,0.32767608553995614
358,swap,11511.0,391,11,26,1,37,0.33536696412311046
359,swap,11508.0,388,11,26,1,37,0.3356790568988332
360,swap,11508.0,388,11,26,1,37,0.3356790568988332
361,swap,11508.0,388,11,26,1,37,0.3356790568988332
362,swap,11508.0,388,11,26,1,37,0.3356790568988332
363,swap,11508.0,388,11,26,1,37,0.3356790568988332
364,swap,11508.0,388,11,26,1,37,0.3356790568988332
365,swap,11508.0,388,11,26,1,37,0.3356790568988332
366,swap,11508.0,388,11,26,1,37,0.3356790568988332
367,swap,11507.0,387,11,26,1,37,0.3356419020207473
368,swap,11505.0,385,11,26,1,37,0.33211156803146785
369,swap,11505.0,385,11,26,1,37,0.33211156803146785
370,swap,11505.0,385,11,26,1,37,0.33211156803146785
371,swap,11505.0,385,11,26,1,37,0.33211156803146785
372,swap,11505.0,385,11,26,1,37,0.33211156803146785
373,swap,11212.0,392,11,25,1,36,0.3388746803069053
374,swap,11212.0,392,11,25,1,36,0.3388746803069053
375,swap,11211.0,391,11,25,1,36,0.3373702422145328
376,swap,11211.0,391,11,25,1,36,0.3373702422145328
377,swap,11211.0,391,11,25,1,36,0.3373702422145328
378,swap,11211.0,391,11,25,1,36,0.3373702422145328
379,swap,11211.0,391,11,25,1,36,0.3373702422145328
380,swap,11211.0,391,11,25,1,36,0.3373702422145328
381,swap,11211.0,391,11,25,1,36,0.3373702422145328
382,swap,11211.0,391,11,25,1,36,0.3373702422145328
383,swap,11211.0,391,11,25,1,36,0.3373702422145328
384,swap,11211.0,391,11,25,1,36,0.3373702422145328
385,swap,11211.0,391,11,25,1,36,0.3373702422145328
386,swap,11211.0,391,11,25,1,36,0.3373702422145328
387,swap,11211.0,391,11,25,1,36,0.3373702422145328
388,swap,11211.0,391,11,25,1,36,0.3373702422145328
389,swap,11211.0,391,11,25,1,36,0.3373702422145328
390,swap,11211.0,391,11,25,1,36,0.3373702422145328
391,swap,11211.0,391,11,25,1,36,0.3373702422145328
392,swap,11211.0,391,11,25,1,36,0.3373702422145328
393,reassign,10909.0,389,9,26,1,35,0.33843137254901956
394,swap,10909.0,389,9,26,1,35,0.33843137254901956
395,swap,10909.0,389,9,26,1,35,0.33843137254901956
396,swap,10607.0,387,9,25,1,34,0.3349223481441506
397,swap,10607.0,387,9,25,1,34,0.3349223481441506
398,swap,10312.0,392,9,24,1,33,0.33997077091706246
399,reassign,10312.0,392,9,24,1,33,0.33997077091706246
400,swap,10312.0,392,9,24,1,33,0.33997077091706246
401,swap,10312.0,392,9,24,1,33,0.33997077091706246
402,swap,10312.0,392,9,24,1,33,0.33997077091706246
403,swap,10312.0,392,9,24,1,33,0.33997077091706246
404,swap,10312.0,392,9,24,1,33,0.33997077091706246
405,mut_micro,10312.0,392,9,24,1,33,0.33997077091706246
406,swap,10312.0,392,9,24,1,33,0.33997077091706246
407,swap,10312.0,392,9,24,1,33,0.33997077091706246
408,swap,10312.0,392,9,24,1,33,0.33997077091706246
409,swap,10312.0,392,9,24,1,33,0.33997077091706246
410,swap,10312.0,392,9,24,1,33,0.33997077091706246
411,swap,10312.0,392,9,24,1,33,0.33997077091706246
412,swap,10312.0,392,9,24,1,33,0.33997077091706246
413,swap,10312.0,392,9,24,1,33,0.33997077091706246
414,mut_micro,10312.0,392,9,24,1,33,0.33997077091706246
415,swap,10312.0,392,9,24,1,33,0.33997077091706246
416,swap,10312.0,392,9,24,1,33,0.33997077091706246
417,swap,10312.0,392,9,24,1,33,0.33997077091706246
418,swap,10312.0,392,9,24,1,33,0.33997077091706246
419,swap,10312.0,392,9,24,1,33,0.33997077091706246
420,swap,10312.0,392,9,24,1,33,0.33997077091706246
421,swap,10312.0,392,9,24,1,33,0.33997077091706246
422,reassign,10312.0,392,9,24,1,33,0.33997077091706246
423,swap,10312.0,392,9,24,1,33,0.33997077091706246
424,swap,10312.0,392,9,24,1,33,0.33997077091706246
425,swap,10312.0,392,9,24,1,33,0.33997077091706246
426,swap,10309.0,389,9,24,1,33,0.3357164404223227
427,reassign,10309.0,389,9,24,1,33,0.3357164404223227
428,swap,10309.0,389,9,24,1,33,0.3357164404223227
429,mut_micro,10309.0,389,9,24,1,33,0.3357164404223227
430,swap,10309.0,389,9,24,1,33,0.3357164404223227
431,swap,10309.0,389,9,24,1,33,0.3357164404223227
432,swap,10309.0,389,9,24,1,33,0.3357164404223227
433,swap,10309.0,389,9,24,1,33,0.3357164404223227
434,swap,10308.0,388,9,24,1,33,0.3367616985444484
435,swap,10308.0,388,9,24,1,33,0.3367616985444484
436,swap,10308.0,388,9,24,1,33,0.3367616985444484
437,swap,10308.0,388,9,24,1,33,0.3367616985444484
438,swap,10308.0,388,9,24,1,33,0.3367616985444484
439,swap,10308.0,388,9,24,1,33,0.3367616985444484
440,swap,10009.0,389,9,23,1,32,0.33873303167420815
441,swap,10009.0,389,9,23,1,32,0.33873303167420815
442,swap,10009.0,389,9,23,1,32,0.33873303167420815
443,swap,10009.0,389,9,23,1,32,0.33873303167420815
444,swap,10009.0,389,9,23,1,32,0.33873303167420815
445,swap,10008.0,388,9,23,1,32,0.33868639480332
446,mut_micro,10008.0,388,9,23,1,32,0.33868639480332
447,swap,10008.0,388,9,23,1,32,0.33868639480332
448,reassign,10008.0,388,9,23,1,32,0.33868639480332
449,swap,10006.0,386,9,23,1,32,0.3378168340506934
450,swap,10003.0,383,9,23,1,32,0.33348142882530657
451,swap,10003.0,383,9,23,1,32,0.33348142882530657
452,swap,10003.0,383,9,23,1,32,0.33348142882530657
453,swap,10003.0,383,9,23,1,32,0.33348142882530657
454,swap,10003.0,383,9,23,1,32,0.33348142882530657
455,swap,10003.0,383,9,23,1,32,0.33348142882530657
456,swap,10003.0,383,9,23,1,32,0.33348142882530657
457,swap,10003.0,383,9,23,1,32,0.33348142882530657
458,swap,10002.0,382,9,23,1,32,0.33445546893456185
459,swap,10002.0,382,9,23,1,32,0.33445546893456185
460,swap,10002.0,382,9,23,1,32,0.33445546893456185
461,swap,10002.0,382,9,23,1,32,0.33445546893456185
462,swap,10002.0,382,9,23,1,32,0.33445546893456185
463,swap,10002.0,382,9,23,1,32,0.33445546893456185
464,swap,9703.0,383,9,22,1,31,0.33348142882530657
465,swap,9703.0,383,9,22,1,31,0.33348142882530657
466,swap,9703.0,383,9,22,1,31,0.33348142882530657
467,swap,9703.0,383,9,22,1,31,0.33348142882530657
468,swap,9703.0,383,9,22,1,31,0.33348142882530657
469,swap,9703.0,383,9,22,1,31,0.33348142882530657
470,swap,9703.0,383,9,22,1,31,0.33348142882530657
471,swap,9703.0,383,9,22,1,31,0.33348142882530657
472,swap,9703.0,383,9,22,1,31,0.33348142882530657
