avg_rank,run_id,timestamp,total_violations,repair_used,elig_viol,total,dataset_hash,capacity_viol,gini_satisfaction,operator_seq,tag,pref_penalty,top1_pct,runtime_sec,iterations_taken,under_cap,top3_pct
3.450980392156863,3ace27aa,2025-08-16T02:34:31Z,11.0,0,4.0,10372.0,b650cee7,6.0,0.3154046148846278,swap_students;reassign_student;swap_students;reassign_student;reassign_student;swap_students;swap_students;swap_students;reassign_student;reassign_student;reassign_student;reassign_student;reassign_student;swap_students;swap_students;reassign_student;reassign_student;swap_students;swap_students;reassign_student...,phase3_hc_greedy,352.0,24.509803921568626,29.61,2000,1.0,52.94117647058824
3.607843137254902,5d0e4a21,2025-08-16T02:35:06Z,14.0,0,9.0,14368.0,b650cee7,5.0,0.315028901734104,reassign_student;reassign_student;reassign_student;swap_students;swap_students;swap_students;swap_students;reassign_student;reassign_student;swap_students;reassign_student;reassign_student;swap_students;swap_students;swap_students;swap_students;swap_students;swap_students;reassign_student;reassign_student...,phase3_hc_random,368.0,17.647058823529413,35.25,2000,0.0,48.03921568627451
3.0686274509803924,2dcf8d5e,2025-08-16T02:35:43Z,17.0,0,9.0,16333.0,b650cee7,7.0,0.263776832428732,reassign_student;reassign_student;reassign_student;swap_students;reassign_student;swap_students;swap_students;swap_students;reassign_student;swap_students;reassign_student;reassign_student;reassign_student;reassign_student;swap_students;swap_students;reassign_student;swap_students;reassign_student;reassign_student...,phase3_hc_greedy,313.0,27.450980392156865,37.47,2000,1.0,59.80392156862745
3.5098039215686274,d3c1428c,2025-08-16T02:36:22Z,14.0,0,7.0,14358.0,b650cee7,7.0,0.3225380039656311,reassign_student;swap_students;swap_students;swap_students;reassign_student;swap_students;reassign_student;reassign_student;reassign_student;reassign_student;reassign_student;reassign_student;reassign_student;swap_students;reassign_student;swap_students;swap_students;swap_students;swap_students;swap_students...,phase3_hc_random,358.0,23.52941176470588,38.21,2000,0.0,54.90196078431373
3.303921568627451,67ab7573,2025-08-16T02:36:56Z,11.0,0,3.0,9377.0,b650cee7,6.0,0.2953398866177769,swap_students;reassign_student;swap_students;swap_students;reassign_student;reassign_student;swap_students;swap_students;reassign_student;reassign_student;reassign_student;swap_students;reassign_student;swap_students;swap_students;reassign_student;reassign_student;swap_students;swap_students;swap_students...,phase3_hc_greedy,337.0,26.47058823529412,34.03,2000,2.0,53.92156862745098
3.4901960784313726,bf3ad1eb,2025-08-16T02:37:22Z,16.0,0,10.0,15376.0,b650cee7,5.0,0.3204622631175375,reassign_student;swap_students;swap_students;reassign_student;swap_students;reassign_student;swap_students;reassign_student;swap_students;reassign_student;swap_students;swap_students;reassign_student;swap_students;reassign_student;reassign_student;swap_students;swap_students;swap_students;reassign_student...,phase3_hc_random,356.0,24.509803921568626,26.59,2000,1.0,53.92156862745098
3.323529411764706,2ca57605,2025-08-16T02:37:48Z,10.0,0,5.0,10339.0,b650cee7,5.0,0.3096209150326796,swap_students;swap_students;swap_students;reassign_student;reassign_student;swap_students;reassign_student;swap_students;swap_students;reassign_student;reassign_student;reassign_student;reassign_student;swap_students;reassign_student;swap_students;swap_students;reassign_student;swap_students;swap_students...,phase3_hc_greedy,339.0,28.431372549019606,25.35,2000,0.0,54.90196078431373
3.431372549019608,ae36df58,2025-08-16T02:38:24Z,15.0,0,9.0,14370.0,b650cee7,5.0,0.3087157940099116,swap_students;reassign_student;reassign_student;reassign_student;swap_students;swap_students;reassign_student;swap_students;swap_students;reassign_student;reassign_student;reassign_student;swap_students;reassign_student;swap_students;reassign_student;swap_students;swap_students;reassign_student;swap_students...,phase3_hc_random,350.0,23.52941176470588,36.36,2000,1.0,54.90196078431373
3.019607843137255,3f6c6e09,2025-08-16T02:39:12Z,15.0,0,6.0,13348.0,b650cee7,7.0,0.2646092919926592,swap_students;reassign_student;swap_students;reassign_student;reassign_student;reassign_student;swap_students;swap_students;reassign_student;reassign_student;reassign_student;swap_students;swap_students;reassign_student;swap_students;reassign_student;swap_students;swap_students;reassign_student;swap_students...,phase3_hc_greedy,308.0,31.37254901960784,47.54,2000,2.0,63.725490196078425
3.794117647058824,12598ca0,2025-08-16T02:39:43Z,14.0,0,9.0,14387.0,b650cee7,5.0,0.341038556095221,reassign_student;swap_students;reassign_student;reassign_student;swap_students;swap_students;reassign_student;swap_students;swap_students;reassign_student;reassign_student;swap_students;swap_students;swap_students;swap_students;swap_students;reassign_student;swap_students;swap_students;swap_students...,phase3_hc_random,387.0,18.62745098039216,31.21,2000,0.0,45.09803921568628
3.0294117647058822,054940d4,2025-08-16T02:40:14Z,15.0,0,7.0,13349.0,b650cee7,6.0,0.2682885499878963,swap_students;reassign_student;swap_students;reassign_student;swap_students;swap_students;swap_students;swap_students;swap_students;swap_students;reassign_student;reassign_student;swap_students;swap_students;swap_students;reassign_student;reassign_student;reassign_student;swap_students;swap_students...,phase3_hc_greedy,309.0,32.35294117647059,30.75,2000,2.0,60.78431372549019
3.4901960784313726,327ef0ce,2025-08-16T02:40:49Z,14.0,0,8.0,14356.0,b650cee7,6.0,0.3073173403439587,reassign_student;reassign_student;reassign_student;reassign_student;swap_students;reassign_student;swap_students;reassign_student;swap_students;reassign_student;swap_students;swap_students;swap_students;swap_students;reassign_student;reassign_student;swap_students;reassign_student;swap_students;swap_students...,phase3_hc_random,356.0,19.607843137254903,34.92,2000,0.0,53.92156862745098
3.2058823529411766,335bc996,2025-08-16T02:41:24Z,13.0,0,7.0,13327.0,b650cee7,6.0,0.2940923139281552,reassign_student;reassign_student;swap_students;swap_students;swap_students;swap_students;swap_students;reassign_student;swap_students;reassign_student;reassign_student;swap_students;reassign_student;swap_students;swap_students;swap_students;swap_students;swap_students;reassign_student;reassign_student...,phase3_hc_greedy,327.0,30.392156862745097,35.12,2000,0.0,58.82352941176471
3.0980392156862746,6e414435,2025-08-16T02:42:17Z,18.0,0,12.0,18316.0,b650cee7,6.0,0.2754951226721845,swap_students;swap_students;reassign_student;swap_students;swap_students;swap_students;reassign_student;reassign_student;swap_students;swap_students;swap_students;reassign_student;reassign_student;swap_students;swap_students;swap_students;swap_students;swap_students;reassign_student;swap_students...,phase3_hc_random,316.0,32.35294117647059,52.89,2000,0.0,60.78431372549019
3.019607843137255,0669bb5d,2025-08-16T02:43:10Z,16.0,0,9.0,15328.0,b650cee7,6.0,0.2683763160436589,swap_students;reassign_student;swap_students;reassign_student;reassign_student;reassign_student;reassign_student;reassign_student;reassign_student;swap_students;swap_students;swap_students;reassign_student;swap_students;swap_students;reassign_student;reassign_student;reassign_student;swap_students;reassign_student...,phase3_hc_greedy,308.0,31.37254901960784,53.03,2000,1.0,61.76470588235294
3.686274509803922,28fb2c26,2025-08-16T02:45:36Z,14.0,0,8.0,14376.0,b650cee7,6.0,0.3193525931082493,reassign_student;swap_students;swap_students;reassign_student;reassign_student;swap_students;swap_students;swap_students;reassign_student;reassign_student;reassign_student;reassign_student;reassign_student;reassign_student;reassign_student;reassign_student;reassign_student;reassign_student;reassign_student;swap_students...,phase3_hc_random,376.0,14.705882352941178,146.34,2000,0.0,46.07843137254902
2.980392156862745,78d0667a,2025-08-16T02:47:47Z,18.0,0,12.0,18304.0,b650cee7,6.0,0.2687709230033476,swap_students;reassign_student;swap_students;reassign_student;swap_students;reassign_student;reassign_student;swap_students;swap_students;reassign_student;reassign_student;reassign_student;reassign_student;swap_students;reassign_student;swap_students;swap_students;reassign_student;reassign_student;swap_students...,phase3_hc_greedy,304.0,33.33333333333333,130.91,1769,0.0,65.68627450980392
3.862745098039216,426cc1c2,2025-08-16T02:49:50Z,13.0,0,7.0,12414.0,b650cee7,5.0,0.3586397058823529,swap_students;swap_students;swap_students;reassign_student;swap_students;swap_students;swap_students;reassign_student;reassign_student;reassign_student;reassign_student;swap_students;swap_students;reassign_student;reassign_student;swap_students;reassign_student;swap_students;reassign_student;swap_students...,phase3_hc_random,394.0,19.607843137254903,122.53,1659,1.0,43.13725490196079
3.156862745098039,ba2b9c46,2025-08-16T02:52:17Z,12.0,0,6.0,11342.0,b650cee7,5.0,0.2643057222889153,reassign_student;reassign_student;swap_students;swap_students;swap_students;reassign_student;reassign_student;reassign_student;swap_students;swap_students;reassign_student;swap_students;reassign_student;swap_students;reassign_student;swap_students;reassign_student;swap_students;reassign_student;swap_students...,phase3_hc_greedy,322.0,23.52941176470588,147.54,2000,1.0,58.82352941176471
3.549019607843137,299a26ed,2025-08-16T02:54:44Z,14.0,0,8.0,14362.0,b650cee7,6.0,0.3147281639928698,reassign_student;swap_students;swap_students;swap_students;reassign_student;swap_students;swap_students;reassign_student;reassign_student;reassign_student;reassign_student;reassign_student;swap_students;reassign_student;reassign_student;swap_students;reassign_student;swap_students;swap_students;swap_students...,phase3_hc_random,362.0,21.568627450980397,146.74,2000,0.0,50.0
3.3529411764705883,1acc53a2,2025-08-16T02:57:12Z,13.0,0,6.0,11382.0,b650cee7,5.0,0.3067678684376977,swap_students;reassign_student;swap_students;swap_students;swap_students;swap_students;swap_students;swap_students;reassign_student;swap_students;reassign_student;reassign_student;reassign_student;reassign_student;reassign_student;swap_students;swap_students;swap_students;swap_students;reassign_student...,phase3_hc_greedy,342.0,28.431372549019606,148.24,2000,2.0,54.90196078431373
