iter,best_total,gini,total_violations
1,70490.0,0.28194536241462875,77.0
2,69497.0,0.28184214862415546,76.0
3,69497.0,0.2859154929577466,76.0
4,69493.0,0.27660094508717603,76.0
5,69493.0,0.2791394335511982,76.0
6,69493.0,0.2859154929577466,77.0
7,69493.0,0.28686163731029146,76.0
8,69491.0,0.2739966510019986,76.0
9,69487.0,0.2686060800341935,76.0
10,69487.0,0.26877745633772626,77.0
11,69486.0,0.266037936913896,76.0
12,68488.0,0.27022393656916316,75.0
13,68488.0,0.28070894095799875,75.0
14,68488.0,0.2689497716894977,76.0
15,67507.0,0.2691403536891596,75.0
16,66516.0,0.27856282177675534,74.0
17,66516.0,0.2745368119699671,76.0
18,66516.0,0.28776737967914445,75.0
19,66516.0,0.27601179747665083,75.0
20,66516.0,0.2835426305353603,75.0
21,65514.0,0.27445533769063174,73.0
22,65514.0,0.2783485225075946,73.0
23,64516.0,0.27856282177675534,72.0
24,63524.0,0.28745098039215705,71.0
25,63524.0,0.2959864297625208,71.0
26,63524.0,0.2899320186527334,71.0
27,63524.0,0.28352941176470603,71.0
28,62523.0,0.28593374671806054,70.0
29,62523.0,0.29485435792814235,70.0
30,61504.0,0.28599439775910385,68.0
31,61504.0,0.28593374671806054,70.0
32,60466.0,0.2884832093757042,65.0
33,59468.0,0.2924742151195739,64.0
34,59468.0,0.3021863612701717,64.0
35,59468.0,0.29734751043274443,64.0
36,59466.0,0.2884832093757042,64.0
37,59463.0,0.2834757834757834,64.0
38,59463.0,0.28849522517940884,66.0
39,59463.0,0.2819184491978609,65.0
40,59463.0,0.2909815222919139,64.0
41,59463.0,0.28959931798806465,64.0
42,57459.0,0.2783485225075946,62.0
43,57459.0,0.277963458110517,62.0
44,57459.0,0.2846460618145565,62.0
45,57459.0,0.27699492053088637,64.0
46,57459.0,0.2808795834718069,63.0
47,57459.0,0.28242515136366164,63.0
48,57459.0,0.27565998466425673,63.0
49,57459.0,0.2849264705882353,63.0
50,57459.0,0.2820728291316528,62.0
51,57459.0,0.27699492053088637,64.0
52,57459.0,0.2884832093757042,62.0
53,57459.0,0.2783485225075946,62.0
54,57459.0,0.2793701049825029,63.0
55,57459.0,0.2833694384269289,62.0
56,57459.0,0.2870905587668593,62.0
57,57458.0,0.27676801057501654,62.0
58,57458.0,0.28599439775910385,63.0
59,57458.0,0.2819184491978609,64.0
60,57458.0,0.28436942959001793,62.0
