iter,best_total,gini,total_violations
1,37397.0,0.15351506456241032,47.0
2,37397.0,0.14907902554961389,46.0
3,35401.0,0.1512747086664281,44.0
4,35401.0,0.1596609896525347,44.0
5,35401.0,0.1648841354723707,45.0
6,35401.0,0.1650428287256934,45.0
7,35401.0,0.15592044588796664,47.0
8,35401.0,0.15323609118444134,46.0
9,35401.0,0.16239005890422012,44.0
10,35401.0,0.15592044588796664,46.0
11,35401.0,0.1537678207739307,45.0
12,35401.0,0.14872251931075475,45.0
13,35401.0,0.15818868531018956,45.0
14,35401.0,0.1648841354723707,44.0
15,35401.0,0.1646856680816656,44.0
16,35401.0,0.14944517360696813,45.0
17,35401.0,0.16239005890422012,44.0
18,35401.0,0.15592044588796664,44.0
19,35401.0,0.1650428287256934,44.0
20,35401.0,0.15144269089749726,44.0
21,35401.0,0.15227961103140455,44.0
22,35401.0,0.15592044588796664,45.0
23,35401.0,0.1648841354723707,44.0
24,35401.0,0.15818868531018956,44.0
25,34408.0,0.1616234971354797,43.0
26,34408.0,0.1682938735660239,44.0
27,34408.0,0.1682938735660239,44.0
28,34408.0,0.17523479980227397,44.0
29,34408.0,0.17071078431372544,44.0
30,34408.0,0.16846031551913915,44.0
31,34408.0,0.1750935174908536,43.0
32,34407.0,0.1596609896525347,43.0
33,34407.0,0.17215195055057528,43.0
34,34407.0,0.16634189907847208,44.0
35,34407.0,0.1705393175981412,43.0
36,34407.0,0.17314792025596878,43.0
37,34407.0,0.16650394597673107,43.0
38,34407.0,0.17328482755785743,44.0
39,34407.0,0.17314792025596878,43.0
40,34407.0,0.17215195055057528,43.0
41,33413.0,0.16874566874566888,42.0
42,33413.0,0.18196327156655465,42.0
43,32411.0,0.16528640441683934,41.0
44,31395.0,0.17194727577878757,39.0
45,31395.0,0.18527325823946592,39.0
46,31395.0,0.1785552115583075,41.0
47,31395.0,0.18286806247922913,40.0
48,31395.0,0.17649122807017537,41.0
49,31395.0,0.18527325823946592,39.0
50,31395.0,0.1817241664598327,40.0
51,31395.0,0.18539654667837277,39.0
52,31395.0,0.18431788851421654,39.0
53,31395.0,0.17208138485519753,39.0
54,31395.0,0.18270944741532966,39.0
55,31395.0,0.18527325823946592,41.0
56,30403.0,0.18431788851421654,38.0
57,30403.0,0.19496099515074852,38.0
58,30403.0,0.18088546200721306,40.0
59,30403.0,0.18443888193575309,41.0
60,30403.0,0.19098712446351923,38.0
61,30403.0,0.19314779675310986,39.0
62,30403.0,0.18013928615843777,39.0
63,30403.0,0.1920216362407031,38.0
64,30403.0,0.19314779675310986,40.0
65,30384.0,0.18627450980392143,37.0
66,30384.0,0.18890839918056773,37.0
67,30384.0,0.197031296319824,38.0
68,30384.0,0.18879371877230547,38.0
69,30384.0,0.1927964318774719,38.0
70,30384.0,0.1861079888430955,39.0
71,30384.0,0.19293695973012853,38.0
72,30384.0,0.18819766712655195,39.0
73,30384.0,0.1927964318774719,37.0
74,30384.0,0.19941729403258046,37.0
75,30384.0,0.19953111679454386,37.0
76,30384.0,0.19845513963161016,38.0
77,30384.0,0.19953111679454386,37.0
78,30384.0,0.18481745139669448,39.0
79,30384.0,0.19707364587303622,39.0
80,30384.0,0.1951296647691335,38.0
81,30384.0,0.18879371877230547,38.0
82,30384.0,0.18962627786157196,39.0
83,30384.0,0.19181676953436613,37.0
84,30384.0,0.1927964318774719,39.0
85,30384.0,0.18527538403896573,38.0
86,30384.0,0.19293695973012853,37.0
87,30384.0,0.19941729403258046,37.0
88,30384.0,0.19293695973012867,38.0
89,30384.0,0.18879371877230547,37.0
90,30384.0,0.19539937186996015,37.0
91,30384.0,0.18736383442265797,37.0
92,29390.0,0.19510649087221102,36.0
93,28399.0,0.20812324929971987,35.0
94,26402.0,0.2105240326218984,33.0
95,25409.0,0.2209958140559593,32.0
96,25409.0,0.23266926908062988,33.0
97,25409.0,0.2210298533827944,32.0
98,25409.0,0.22731729055258468,32.0
99,25409.0,0.2232721142755747,33.0
100,25409.0,0.2210298533827944,32.0
101,25409.0,0.23130987554839275,32.0
102,25409.0,0.2272686852518784,35.0
103,25409.0,0.23354020507285486,32.0
104,25409.0,0.22942069766403125,33.0
105,25409.0,0.2218689277512806,35.0
106,25408.0,0.2190714850962807,32.0
