iter,best_total,gini,total_violations
1,78473.0,0.28730107001249233,84.0
2,78473.0,0.28988475613086456,86.0
3,78473.0,0.29381386357359857,84.0
4,77478.0,0.29141881471689784,83.0
5,77478.0,0.3012324929971989,83.0
6,76483.0,0.29883805374001454,82.0
7,76483.0,0.302854092926569,82.0
8,76482.0,0.2987410873440285,82.0
9,76482.0,0.3035844710376988,83.0
10,76482.0,0.3035844710376988,82.0
11,76482.0,0.2996011964107679,86.0
12,76482.0,0.29858419012304077,83.0
13,76482.0,0.3012324929971989,84.0
14,76482.0,0.29636727212131325,83.0
15,76482.0,0.3050452272599584,82.0
16,76482.0,0.2936770213703458,83.0
17,76443.0,0.300402212166918,80.0
18,74446.0,0.3066824430921794,78.0
19,73450.0,0.3115595075239399,77.0
20,73450.0,0.31855515067383877,77.0
21,73450.0,0.3162267839687194,77.0
22,73450.0,0.3209111537790191,77.0
23,73450.0,0.31525825669500834,78.0
24,73450.0,0.31404174573055027,77.0
25,73450.0,0.3162267839687194,78.0
26,73448.0,0.3076617930409158,77.0
27,72452.0,0.312464166953331,76.0
28,71453.0,0.3147317578057615,75.0
29,71453.0,0.3183356676003736,75.0
30,71449.0,0.31318556408070464,75.0
31,70453.0,0.32076936346386065,74.0
32,70453.0,0.31917211328976036,75.0
33,69448.0,0.3168990139408364,73.0
34,69445.0,0.3121804595763807,73.0
35,69445.0,0.30938057040998207,74.0
36,69445.0,0.31611947104423166,73.0
37,69445.0,0.31124633761550585,73.0
38,69445.0,0.30833472990335736,74.0
39,69445.0,0.3123168807752985,75.0
40,69445.0,0.3218043815766775,73.0
41,68451.0,0.3182701652089407,72.0
42,68451.0,0.32568860877684414,73.0
43,68451.0,0.31737680409407165,73.0
44,68451.0,0.3155389323359401,75.0
45,68451.0,0.3220211161387633,73.0
46,68451.0,0.3220211161387633,73.0
47,67454.0,0.32289504036908884,71.0
48,67454.0,0.32755602240896364,71.0
49,66457.0,0.32544946762087634,70.0
50,66457.0,0.3253748558246828,73.0
51,66457.0,0.33359990521888516,70.0
52,66457.0,0.32544946762087634,70.0
53,65459.0,0.3296166227685106,69.0
54,65459.0,0.337543606399615,70.0
55,65459.0,0.33053221288515416,71.0
56,65459.0,0.3331550802139038,71.0
57,65459.0,0.33755199049316703,69.0
58,65459.0,0.33116120699776913,69.0
59,65459.0,0.32497541789577183,71.0
60,64461.0,0.32871106400518163,68.0
61,64461.0,0.33229666488952075,70.0
62,64461.0,0.33213773314203726,68.0
63,64456.0,0.32509571876087706,68.0
64,63460.0,0.3296935540683339,67.0
65,63460.0,0.32957170783721346,70.0
66,63460.0,0.3296935540683339,68.0
67,63460.0,0.3312430077135959,67.0
68,63460.0,0.33518651362984214,67.0
69,63460.0,0.3296935540683339,68.0
70,63460.0,0.333184337564813,68.0
71,63460.0,0.3341651812240047,67.0
72,63460.0,0.3376972740315638,67.0
73,62459.0,0.32762657301726683,66.0
74,62459.0,0.3285480859010271,67.0
75,62459.0,0.3311119009537349,66.0
76,62459.0,0.33209307819513345,66.0
77,61462.0,0.33002598629813373,65.0
78,61462.0,0.3255194615159498,66.0
79,61462.0,0.33865892035826684,65.0
80,61462.0,0.33650167384026775,65.0
81,61462.0,0.33211895029915284,66.0
82,61462.0,0.3285480859010271,66.0
83,61462.0,0.3263473053892215,68.0
84,61462.0,0.3308157099697886,65.0
85,61462.0,0.33440937350549976,66.0
86,61462.0,0.3312662414363336,66.0
87,61462.0,0.33873303167420815,65.0
88,61462.0,0.33873303167420815,65.0
89,60467.0,0.33516219943634945,64.0
90,60467.0,0.3429545731336012,65.0
91,60467.0,0.3317387195842192,66.0
92,60467.0,0.33664140502826895,65.0
93,60467.0,0.34140533184882793,64.0
94,60467.0,0.33838752892461327,64.0
95,60467.0,0.3425840555658,64.0
96,60467.0,0.3408911552236993,64.0
97,60467.0,0.33794871794871784,65.0
98,60467.0,0.33363223338115733,67.0
99,60467.0,0.34140533184882793,65.0
100,60467.0,0.34077705156136534,64.0
101,60467.0,0.33627754507375696,66.0
102,60467.0,0.3424589961770873,65.0
103,60467.0,0.33440937350549976,65.0
104,58469.0,0.33734539969834076,62.0
105,58469.0,0.33610465462780853,62.0
106,58467.0,0.3382802662349344,62.0
107,58467.0,0.3382802662349344,62.0
108,58467.0,0.3383838383838384,65.0
109,58465.0,0.33610465462780853,62.0
110,58465.0,0.33817551410808233,62.0
111,58465.0,0.33610465462780853,62.0
112,58465.0,0.3324743794798886,64.0
113,58465.0,0.3394456548051319,62.0
114,57465.0,0.33610465462780853,61.0
115,57465.0,0.34356617647058824,62.0
116,57465.0,0.33610465462780853,61.0
117,57465.0,0.3394456548051319,62.0
118,57465.0,0.3394456548051319,61.0
119,57465.0,0.3403705040298327,61.0
120,57465.0,0.33398692810457514,63.0
121,57465.0,0.3396594111650777,61.0
122,57465.0,0.33398692810457514,62.0
