iter,best_total,gini,total_violations
1,80617.0,0.2937937937937939,92.0
2,80617.0,0.29668818747011,92.0
3,80617.0,0.29491736271547897,92.0
4,80617.0,0.29411764705882365,92.0
5,80617.0,0.28969856599356164,93.0
6,80617.0,0.2881883292239053,93.0
7,80617.0,0.2922867942357666,93.0
8,80617.0,0.2967379143849734,92.0
9,79625.0,0.2982001311162763,91.0
10,79625.0,0.29668818747011,91.0
11,78624.0,0.29744503862150923,90.0
12,78624.0,0.2947988863219004,91.0
13,78624.0,0.29700816496811494,93.0
14,78624.0,0.29744503862150923,91.0
15,78624.0,0.29700816496811494,91.0
16,78624.0,0.3017562853362204,91.0
17,78624.0,0.3002413273001508,90.0
18,77607.0,0.2991245427834744,88.0
19,77607.0,0.3079044117647059,88.0
20,76611.0,0.30331451466035325,87.0
21,75609.0,0.29933634992458524,86.0
22,75609.0,0.3034328996396065,86.0
23,74617.0,0.3064575988123958,85.0
24,74617.0,0.3112981527015951,85.0
25,73575.0,0.30453623455651857,82.0
26,73575.0,0.31291370051205186,82.0
27,73575.0,0.30046136101499415,84.0
28,73575.0,0.3094343168577335,82.0
29,73575.0,0.30685650056200825,82.0
30,73575.0,0.309071729957806,82.0
31,73574.0,0.30508578431372557,82.0
32,73574.0,0.309071729957806,82.0
33,73574.0,0.31131366284532985,82.0
34,71536.0,0.30712788259958074,78.0
35,70495.0,0.30767103079476305,75.0
36,70495.0,0.3154482240180417,76.0
37,70495.0,0.31605077928607345,75.0
38,70495.0,0.31531279178338006,75.0
39,70495.0,0.3050857843137254,79.0
40,70495.0,0.3050857843137254,76.0
41,70495.0,0.3140377169976271,75.0
42,69494.0,0.3121936274509804,74.0
43,69492.0,0.30830593106807935,74.0
44,69489.0,0.30947209653092,74.0
45,69489.0,0.3076245978267468,75.0
46,68490.0,0.3119704671992254,73.0
47,68490.0,0.3198914786040203,73.0
48,67493.0,0.31821513652189837,72.0
49,67493.0,0.3171167838204464,73.0
50,67493.0,0.320271682340648,72.0
51,67493.0,0.322292323869611,72.0
52,67493.0,0.31821513652189837,72.0
53,67493.0,0.3177375565610859,73.0
54,67488.0,0.3153494526645013,72.0
55,65467.0,0.31663368711398937,69.0
56,65467.0,0.31663368711398937,69.0
57,65467.0,0.31957130678358303,70.0
58,65467.0,0.3245678333638751,70.0
59,65467.0,0.3163118007939372,71.0
60,65467.0,0.320291979720237,69.0
61,65467.0,0.31901840490797545,69.0
62,65467.0,0.31663368711398937,69.0
63,65467.0,0.320392156862745,70.0
64,63463.0,0.31227415437474076,67.0
65,62470.0,0.32116920842411045,66.0
66,61467.0,0.31663368711398937,65.0
67,61467.0,0.320392156862745,66.0
68,60485.0,0.31607962333869716,65.0
69,60485.0,0.3148015303682449,65.0
70,60485.0,0.32328431372549016,65.0
71,60485.0,0.3158177905308465,67.0
72,60485.0,0.31366607248960193,67.0
73,60485.0,0.3145349883072496,66.0
74,60485.0,0.32064236737639834,65.0
75,60485.0,0.316711915535445,65.0
76,60481.0,0.3116351645763411,65.0
77,60481.0,0.3094654528478059,68.0
78,60480.0,0.31020312316543386,65.0
79,59483.0,0.31488063503346964,64.0
80,59483.0,0.3203318250377074,65.0
81,59483.0,0.3194643711142993,64.0
82,59446.0,0.3194643711142993,62.0
83,59446.0,0.3224974200206398,62.0
84,59444.0,0.3187759952465835,62.0
85,59444.0,0.31819272051328185,63.0
86,59444.0,0.3232895604725072,62.0
87,59444.0,0.31777621228131986,64.0
88,59444.0,0.32245337159253945,62.0
89,59444.0,0.32615600757436936,62.0
90,58449.0,0.32690799396681747,61.0
91,58425.0,0.32251624053876865,60.0
92,57427.0,0.32119086166576727,59.0
93,57427.0,0.3220257428124623,59.0
94,57427.0,0.32190045248868776,59.0
95,57427.0,0.32119086166576727,60.0
96,57425.0,0.32251624053876865,59.0
97,56435.0,0.32856967238305984,58.0
98,56435.0,0.3305808127667471,58.0
99,55442.0,0.3368526897938662,57.0
100,55442.0,0.3446801671488267,58.0
101,55442.0,0.33903915263854745,58.0
102,55442.0,0.33903915263854745,57.0
103,55442.0,0.3362682652678906,58.0
104,55442.0,0.3402277039848197,58.0
105,55441.0,0.33561987095157547,57.0
106,54443.0,0.33992182081835953,56.0
107,54443.0,0.34199873497786204,59.0
108,54443.0,0.33724249193348227,59.0
109,54443.0,0.3364968990791205,57.0
110,54443.0,0.34630816022778754,56.0
111,54443.0,0.3359165888577654,57.0
112,54443.0,0.34747298259237686,56.0
113,54443.0,0.3377953745600803,58.0
114,54443.0,0.34199873497786204,57.0
115,54443.0,0.34723824170190953,56.0
116,54443.0,0.34723824170190953,56.0
117,54443.0,0.33992182081835953,57.0
118,54443.0,0.3404086553715338,56.0
119,54443.0,0.3416730328495034,56.0
120,54443.0,0.34771671826625383,57.0
121,54443.0,0.34199873497786204,58.0
122,54443.0,0.34199873497786204,57.0
123,54443.0,0.33972169512966466,56.0
124,53444.0,0.33851992409867177,55.0
125,53444.0,0.33961296937075486,55.0
126,53444.0,0.34059902278063325,56.0
127,53444.0,0.3389992360580595,55.0
128,53444.0,0.33851992409867177,57.0
129,53444.0,0.34236831987697053,55.0
130,52445.0,0.3370454978107748,54.0
131,52445.0,0.34261784183872224,54.0
132,52445.0,0.34088717454194795,54.0
133,52445.0,0.33491461100569253,55.0
134,52445.0,0.34088717454194795,55.0
135,52445.0,0.33491461100569253,57.0
136,51421.0,0.3366221888116268,52.0
137,51421.0,0.33388827229004814,53.0
138,51421.0,0.33240258128567884,53.0
139,51421.0,0.3357368753953193,52.0
140,51421.0,0.34059902278063325,54.0
141,51418.0,0.33240258128567884,52.0
142,51418.0,0.3370651486401012,52.0
143,50415.0,0.32807793963980586,51.0
144,50393.0,0.3257895058334861,50.0
145,50393.0,0.32787990196078426,52.0
146,50393.0,0.3259042747533796,52.0
147,50393.0,0.325009248982612,50.0
148,50393.0,0.3285554728220403,50.0
149,49397.0,0.33002412321395436,49.0
