iter,best_total,gini,total_violations
1,47431.0,0.1570019488525633,58.0
2,47431.0,0.145843137254902,61.0
3,47431.0,0.15405597722960157,59.0
4,47413.0,0.14424092990489598,57.0
5,47413.0,0.15506040800158452,58.0
6,47412.0,0.1426060464026249,57.0
7,47412.0,0.14934246791085903,58.0
8,47412.0,0.1524243500216988,57.0
9,47412.0,0.1553941414622531,57.0
10,47412.0,0.1429102579155414,58.0
11,46433.0,0.14424092990489598,57.0
12,45416.0,0.14713756988739274,55.0
13,45416.0,0.1519409383186473,55.0
14,45416.0,0.1598639455782313,56.0
15,44399.0,0.14995048524460314,53.0
16,44399.0,0.1635600742354555,53.0
17,44399.0,0.16264041550911948,53.0
18,44399.0,0.14414520828411678,56.0
19,44399.0,0.15267814442850317,53.0
20,44399.0,0.16379624014554284,54.0
21,44399.0,0.16379624014554284,54.0
22,43382.0,0.15570699824645312,51.0
23,43382.0,0.16707178739264295,51.0
24,43382.0,0.16650528524166874,52.0
25,43382.0,0.15724212291841377,51.0
26,43382.0,0.16460905349794228,51.0
27,43382.0,0.16678795229431986,51.0
28,43382.0,0.1598639455782313,52.0
29,43382.0,0.15818327330932383,53.0
30,42385.0,0.16017081679297482,50.0
31,42384.0,0.15922368947579038,50.0
32,42384.0,0.17299836601307197,50.0
33,41394.0,0.17299836601307197,49.0
34,41394.0,0.1797936016511867,51.0
35,41394.0,0.17493552744688692,50.0
36,41394.0,0.1786286841780736,48.0
37,41394.0,0.17413241447206523,49.0
38,40378.0,0.1775827978250123,47.0
39,40378.0,0.18877763871506045,47.0
40,40378.0,0.1899195575666163,48.0
41,40378.0,0.1777708978328172,48.0
42,40378.0,0.1801392861584379,48.0
43,40378.0,0.18652482269503534,48.0
44,40378.0,0.1777708978328172,47.0
45,40377.0,0.17665556788753214,47.0
46,40377.0,0.19009531007263714,47.0
47,40377.0,0.17885977920580007,48.0
48,40377.0,0.176429567642957,50.0
49,40377.0,0.1834081090063144,47.0
50,40377.0,0.1863575938850116,48.0
51,40377.0,0.1775827978250123,48.0
52,40377.0,0.19009531007263714,48.0
