iter,best_total,gini,total_violations
1,43378.0,0.13180827886710253,53.0
2,43378.0,0.13976377952755903,52.0
3,43378.0,0.13420436667817806,52.0
4,43378.0,0.13020295837633306,54.0
5,42385.0,0.13708155167764546,51.0
6,42385.0,0.1497984423310243,52.0
7,41389.0,0.1422053970102892,50.0
8,41389.0,0.14499278836783214,50.0
9,41389.0,0.14374537091178405,51.0
10,41389.0,0.1561116382036687,50.0
11,41389.0,0.15331915898889656,50.0
12,41389.0,0.14374537091178405,50.0
13,41389.0,0.13659873398178157,52.0
14,41389.0,0.14725451058666977,50.0
15,41389.0,0.15299225902785968,51.0
16,41389.0,0.1453011483477854,50.0
17,41389.0,0.1545397275376013,51.0
18,39391.0,0.14569446068685926,48.0
19,38372.0,0.1460042184204359,46.0
20,38372.0,0.159865568945631,47.0
21,38372.0,0.1462760753003796,47.0
22,38370.0,0.1419623404917523,46.0
23,38370.0,0.15610859728506798,46.0
24,38370.0,0.1555581910183429,48.0
25,38370.0,0.1490628315454438,47.0
26,38370.0,0.1490628315454438,47.0
27,38370.0,0.15460942441492737,47.0
28,38370.0,0.15115363414442073,47.0
29,38370.0,0.14346535426919782,46.0
30,37372.0,0.1454183266932271,45.0
31,37372.0,0.14694117647058838,46.0
32,37372.0,0.15494930366512802,46.0
33,37372.0,0.15801381281257468,45.0
34,37372.0,0.14694117647058838,47.0
35,37372.0,0.14843412314825738,47.0
36,37372.0,0.1385724250174378,48.0
37,36381.0,0.15926898142624202,44.0
38,35383.0,0.16195439479254015,43.0
39,35383.0,0.16554162648666015,44.0
40,35383.0,0.16678745420139302,44.0
41,35381.0,0.15787694388100076,43.0
42,35381.0,0.16485856637737054,43.0
43,35381.0,0.1624249699879951,45.0
44,35381.0,0.1626969806327438,45.0
45,35381.0,0.1590546787820819,45.0
46,35381.0,0.16485856637737054,44.0
47,35381.0,0.1604768180184498,46.0
48,35381.0,0.16485856637737054,45.0
49,35381.0,0.15787694388100076,43.0
50,35381.0,0.16195439479254015,44.0
51,35381.0,0.1626969806327438,44.0
52,35381.0,0.1633853541416567,44.0
53,35381.0,0.15787694388100076,43.0
54,35381.0,0.1607442977190876,43.0
55,35381.0,0.1549256799493992,44.0
56,34391.0,0.1717817561807333,42.0
57,33394.0,0.17455065359477132,41.0
58,33394.0,0.17723106013894005,42.0
59,33394.0,0.1852403408620831,42.0
60,33394.0,0.17473085267509925,44.0
61,33394.0,0.1723737311972606,42.0
62,33394.0,0.18793971941218082,42.0
63,33394.0,0.18811013767209006,41.0
64,33394.0,0.17723106013894005,42.0
65,33394.0,0.1743304390363213,43.0
66,33394.0,0.1854454255275047,41.0
67,33394.0,0.18811013767209006,41.0
68,33394.0,0.17723106013894005,42.0
69,33394.0,0.18116658428077123,41.0
70,33394.0,0.18811013767209006,41.0
71,33394.0,0.1852403408620831,41.0
72,32396.0,0.17585527935023415,40.0
73,32396.0,0.18246876809795634,43.0
74,32396.0,0.17599786245735172,41.0
75,32396.0,0.18933299815652765,40.0
76,32396.0,0.18920105355575043,40.0
77,32396.0,0.18811013767209006,40.0
78,32396.0,0.1783242708848247,40.0
79,31406.0,0.18933299815652765,39.0
80,31406.0,0.19174450896238318,42.0
81,31406.0,0.1918406072106263,39.0
82,31406.0,0.18920105355575043,42.0
83,31406.0,0.1934275856265253,40.0
84,31406.0,0.20128875845348979,40.0
85,31406.0,0.19597255748951867,41.0
86,31406.0,0.18933299815652765,39.0
87,31406.0,0.1918406072106263,40.0
88,31406.0,0.20005529326698132,39.0
89,31406.0,0.20246486394121924,39.0
90,31406.0,0.1903892177856153,39.0
91,31406.0,0.19174450896238318,40.0
92,31406.0,0.20254302594400203,39.0
93,31406.0,0.19597255748951867,40.0
94,31406.0,0.19379648411088576,41.0
95,31406.0,0.19369597301286112,41.0
96,31406.0,0.19459939148073016,40.0
97,31406.0,0.19701213818860872,39.0
98,31406.0,0.19597255748951867,39.0
99,31406.0,0.20254302594400203,39.0
100,31406.0,0.19994058229352343,40.0
101,31406.0,0.20246486394121924,39.0
102,31406.0,0.19597255748951867,40.0
103,31406.0,0.20029838022165378,40.0
104,31406.0,0.19068312549859331,41.0
105,31406.0,0.1894235210144013,40.0
106,31406.0,0.20005529326698132,40.0
107,31406.0,0.20246486394121924,40.0
108,31390.0,0.195867139959432,38.0
109,31390.0,0.1977935882776439,39.0
110,31390.0,0.2077272922298021,38.0
111,31390.0,0.195867139959432,38.0
112,31390.0,0.1913440589911179,40.0
113,31390.0,0.20396419437340135,39.0
114,31390.0,0.20468362017295996,38.0
115,31390.0,0.20246486394121924,40.0
116,31390.0,0.20639609555612645,38.0
117,31390.0,0.20447263872869403,38.0
118,31390.0,0.208763329893361,38.0
119,31390.0,0.20246486394121924,39.0
120,31390.0,0.20899196683078505,39.0
121,31390.0,0.20652593641395287,38.0
122,31390.0,0.18933299815652765,40.0
123,31390.0,0.20254302594400203,39.0
124,31390.0,0.20246486394121924,38.0
125,31390.0,0.19174450896238318,39.0
126,31390.0,0.18920105355575043,39.0
127,31390.0,0.19720069453267278,40.0
128,31390.0,0.1977935882776439,38.0
129,31390.0,0.19572000843348084,41.0
130,31390.0,0.20246486394121924,38.0
131,31390.0,0.20029838022165378,39.0
132,31390.0,0.20246486394121924,39.0
133,31390.0,0.20005529326698132,38.0
134,31390.0,0.20348488740474346,38.0
135,31390.0,0.2023444160272804,40.0
136,29392.0,0.19701213818860872,36.0
137,29392.0,0.20999437302514817,36.0
138,29392.0,0.20515455090333076,36.0
139,29392.0,0.2045979964038016,36.0
140,29392.0,0.19808184143222496,39.0
141,29392.0,0.20899196683078505,37.0
142,29392.0,0.20899196683078505,36.0
143,29392.0,0.20999437302514817,36.0
144,29392.0,0.21004685059864664,37.0
145,29392.0,0.1980136957168984,38.0
146,29392.0,0.2075593395252839,36.0
147,29392.0,0.20588235294117632,37.0
148,29392.0,0.21004685059864664,36.0
149,29392.0,0.20356545243918128,37.0
150,29392.0,0.21004685059864664,36.0
151,29392.0,0.1970779635064436,38.0
152,29392.0,0.2078258616221817,36.0
153,29392.0,0.199431842453757,35.0
154,29392.0,0.19894942792735307,38.0
155,29392.0,0.19690424766018733,37.0
156,29392.0,0.1970779635064436,38.0
157,29392.0,0.194829119552789,37.0
158,29392.0,0.2013114614037336,36.0
159,29392.0,0.20127877237851646,36.0
160,29392.0,0.19808184143222496,37.0
161,29392.0,0.1980136957168984,36.0
162,29392.0,0.20899196683078505,37.0
163,29392.0,0.20360337117303076,37.0
164,29392.0,0.19936061381074163,37.0
165,29392.0,0.199431842453757,38.0
166,29392.0,0.20999437302514817,36.0
167,29392.0,0.2098989375485874,36.0
168,29392.0,0.19690424766018733,37.0
169,29392.0,0.20999437302514817,37.0
170,29392.0,0.20889894419306182,36.0
171,29392.0,0.2013871050603647,37.0
172,29392.0,0.20029838022165378,36.0
173,29388.0,0.1904822014642767,36.0
174,29388.0,0.19155679513184592,37.0
175,29388.0,0.20348488740474346,37.0
176,29388.0,0.1903892177856153,37.0
177,29388.0,0.20118330556623512,37.0
178,29388.0,0.1981075654662736,36.0
179,29388.0,0.19243095087497375,39.0
180,29388.0,0.1905334176681427,36.0
181,29388.0,0.1904822014642767,36.0
182,29388.0,0.20118330556623512,38.0
183,29388.0,0.1970779635064436,36.0
184,29388.0,0.20356545243918128,36.0
185,29388.0,0.19701213818860872,36.0
186,29388.0,0.18606547096450518,37.0
187,29388.0,0.20360337117303076,36.0
188,29388.0,0.19379648411088576,37.0
189,29371.0,0.19292338965823932,35.0
190,28381.0,0.20592563736311284,34.0
191,28381.0,0.2123161764705881,34.0
192,27385.0,0.2123455172714966,33.0
193,27385.0,0.21004685059864664,35.0
194,27385.0,0.21870456047587572,34.0
195,27385.0,0.22500111155573338,34.0
196,27385.0,0.21233115468409589,33.0
197,27385.0,0.21327906162464977,33.0
198,27385.0,0.22406740473967354,34.0
199,27385.0,0.2249999999999999,33.0
200,27385.0,0.21317524782741598,34.0
201,27385.0,0.21870456047587572,34.0
202,27385.0,0.21643032212885144,33.0
203,27385.0,0.22406740473967354,34.0
204,27385.0,0.21868927751280684,33.0
205,27385.0,0.22278413627894594,33.0
206,27385.0,0.2132517436504803,33.0
207,27385.0,0.22278413627894594,33.0
208,27385.0,0.21868927751280684,34.0
209,27385.0,0.21005608451806454,34.0
210,27385.0,0.22084273890142958,34.0
211,27385.0,0.21454321638969498,34.0
212,27385.0,0.21362920168067226,35.0
213,27385.0,0.2132517436504803,34.0
214,27366.0,0.2123161764705881,32.0
215,27366.0,0.22273353785958822,32.0
216,27366.0,0.21773518396122482,34.0
217,26370.0,0.21868927751280684,31.0
218,26370.0,0.2132517436504803,32.0
219,26370.0,0.2312147847644805,33.0
220,26370.0,0.22691946938228574,32.0
221,26370.0,0.21870456047587572,33.0
222,26370.0,0.22495421858948567,31.0
223,26370.0,0.21454321638969498,34.0
224,26370.0,0.22282246231826056,32.0
225,26370.0,0.2123161764705881,34.0
226,26370.0,0.22495421858948567,33.0
227,26370.0,0.22907153729071536,32.0
228,26370.0,0.2312147847644805,31.0
229,26370.0,0.22282246231826056,32.0
230,26370.0,0.2132517436504803,32.0
231,26370.0,0.23113761633685717,31.0
232,26370.0,0.22495421858948567,31.0
233,26370.0,0.22278413627894594,32.0
234,26370.0,0.23113761633685717,32.0
235,26370.0,0.2268270944741532,31.0
236,26370.0,0.22903486337326678,31.0
237,26370.0,0.2186296640552383,34.0
238,26370.0,0.23030221262817058,31.0
239,26370.0,0.21868927751280684,31.0
240,26370.0,0.2312147847644805,32.0
241,26370.0,0.22904299334412662,31.0
242,26370.0,0.22278413627894594,32.0
243,26370.0,0.22495421858948567,31.0
244,26370.0,0.22062143141681045,31.0
245,26370.0,0.2123455172714966,34.0
246,26370.0,0.22904299334412662,33.0
247,26370.0,0.219545736846775,32.0
248,26370.0,0.2186296640552383,32.0
249,26370.0,0.21960341698756247,33.0
250,26370.0,0.22082166199813252,32.0
251,26370.0,0.23030221262817058,31.0
252,26370.0,0.21454321638969498,32.0
253,26334.0,0.2249999999999999,29.0
254,26334.0,0.2249999999999999,31.0
255,26334.0,0.22904299334412662,31.0
256,26334.0,0.23325163398692803,29.0
257,26334.0,0.23437006986702738,30.0
258,26334.0,0.22279024476607795,30.0
259,26334.0,0.22714656638911257,30.0
260,26334.0,0.2365196078431371,29.0
261,25335.0,0.22495421858948567,28.0
262,25335.0,0.23527147579586102,28.0
263,25335.0,0.227019248066199,29.0
264,25335.0,0.2373461012311901,29.0
265,25335.0,0.22584833019965972,30.0
266,25335.0,0.23113761633685717,28.0
267,25335.0,0.2372366195895604,29.0
268,25335.0,0.22903486337326678,30.0
269,25335.0,0.23325163398692803,28.0
270,25335.0,0.23527147579586102,29.0
271,25335.0,0.2373461012311901,29.0
272,25335.0,0.23520334059549738,29.0
273,25335.0,0.22584833019965972,28.0
274,25335.0,0.227019248066199,28.0
275,25335.0,0.2257594113160138,31.0
276,25335.0,0.2333514050781602,28.0
277,25335.0,0.2312147847644805,28.0
278,25335.0,0.2312147847644805,28.0
279,25335.0,0.2333514050781602,28.0
280,25335.0,0.2365196078431371,28.0
281,25335.0,0.22366310160427808,30.0
282,25335.0,0.2227718360071301,30.0
283,25335.0,0.22273353785958822,30.0
284,25335.0,0.22495421858948567,28.0
285,25335.0,0.22896100969123295,29.0
286,25335.0,0.23327899289045867,28.0
287,25335.0,0.22584833019965972,28.0
288,25335.0,0.22903486337326678,29.0
289,25335.0,0.22813747924799213,29.0
290,25335.0,0.23325163398692803,29.0
291,25335.0,0.22171090658485618,30.0
292,25335.0,0.22896100969123295,29.0
293,25335.0,0.22171090658485618,29.0
294,24344.0,0.23506611947104442,27.0
295,24344.0,0.23712662635147524,28.0
296,24344.0,0.23793451806952276,28.0
297,24344.0,0.24528301886792458,28.0
298,24344.0,0.24123170394918525,29.0
299,24344.0,0.23914238592633316,27.0
300,24344.0,0.2388842861088097,28.0
301,24344.0,0.23914238592633316,27.0
302,24344.0,0.24108419838523648,28.0
303,24344.0,0.23490561725855819,30.0
304,24344.0,0.24719388943225773,28.0
305,24344.0,0.24719388943225773,27.0
306,24344.0,0.23506611947104442,27.0
307,24344.0,0.24123170394918525,28.0
308,24344.0,0.23506611947104442,27.0
309,24342.0,0.23093681917211317,27.0
310,24342.0,0.23506611947104442,28.0
311,24342.0,0.22870533894851242,28.0
312,24342.0,0.23697019791523166,29.0
313,24342.0,0.23506611947104442,27.0
314,24342.0,0.23160054719562248,29.0
315,24342.0,0.22468069796726023,30.0
316,24342.0,0.23697019791523166,28.0
317,24342.0,0.23296853625171,29.0
318,24342.0,0.23506611947104442,28.0
319,24342.0,0.24227709951905305,27.0
320,24342.0,0.24123170394918525,27.0
321,24342.0,0.2307674810063236,27.0
322,24342.0,0.2307674810063236,29.0
323,24342.0,0.2310600914730788,29.0
324,24342.0,0.23506611947104442,27.0
325,24342.0,0.24123170394918525,27.0
326,24342.0,0.23176834538919974,29.0
327,24342.0,0.24291422730229537,27.0
328,24342.0,0.23712662635147524,28.0
329,24342.0,0.23093681917211317,27.0
330,24342.0,0.23313316045675808,28.0
331,24342.0,0.24242214532871978,27.0
332,24342.0,0.2391604529135597,29.0
333,24342.0,0.2391604529135597,27.0
334,24342.0,0.23280314456785028,28.0
335,24342.0,0.23176834538919974,29.0
336,24342.0,0.22970158040121358,28.0
337,24342.0,0.23280314456785028,28.0
338,24342.0,0.22553527157989642,28.0
339,24342.0,0.23697019791523166,27.0
340,24342.0,0.23697019791523166,28.0
341,24342.0,0.23712662635147524,30.0
342,24342.0,0.23506611947104442,28.0
343,24342.0,0.23296853625171,29.0
344,24342.0,0.24108419838523648,28.0
345,24342.0,0.23697019791523166,28.0
346,24342.0,0.24123170394918525,27.0
347,24342.0,0.23474436503573406,28.0
348,24339.0,0.22553527157989642,27.0
349,24339.0,0.23575224482316295,28.0
350,24339.0,0.22481715798447524,29.0
351,24339.0,0.23176834538919974,30.0
352,24339.0,0.22567008454758053,29.0
353,24337.0,0.22131735989590345,27.0
354,24337.0,0.2219292314627001,27.0
355,24337.0,0.23176834538919974,27.0
356,24337.0,0.22512792645926719,29.0
357,24337.0,0.23160054719562248,27.0
358,24337.0,0.22112790070156513,29.0
359,24337.0,0.2335990470954738,27.0
360,24337.0,0.22332657200811365,28.0
