fitness_score,capacity_viol,seed,gini_satisfaction,alloc_csv,top1_pct,cx_ops,repair_per_op,run_id,elitism,patience,dataset_hash,conv_csv,timestamp,tag,cx_prob,top3_pct,mut_ops,mut_prob,under_cap,init_strategy,iterations,runtime_sec,total_violations,elig_viol,pop_size,avg_rank,pref_penalty,repair_calls,tag_label
20000.0,22,128,0.2795952605641186,20250819T235913Z_ga_alloc_20250819T235913Z.csv,23.52941176470588,1403,1.4968130311614731,20250819T235913Z,1,30,b650cee7,convergence_ga_ga_random_20250819T235913Z.csv,2025-08-19T23:59:13Z,ga_random,0.8,53.92156862745098,1421,0.4,8,random,30,86.54941820001113,73,43,120,3.333333333333333,340,4227,Ga Random
20227.0,21,112,0.2738419618528609,20250819T233722Z_ga_alloc_20250819T233722Z.csv,20.588235294117645,1433,1.5103276353276354,20250819T233722Z,1,30,b650cee7,convergence_ga_ga_random_20250819T233722Z.csv,2025-08-19T23:37:22Z,ga_random,0.8,51.9607843137255,1375,0.4,4,random,30,78.75851290000719,70,45,120,3.4019607843137254,347,4241,Ga Random
20245.0,28,111,0.2779088712849036,20250819T233603Z_ga_alloc_20250819T233603Z.csv,15.68627450980392,1415,1.502664298401421,20250819T233603Z,1,30,b650cee7,convergence_ga_ga_random_20250819T233603Z.csv,2025-08-19T23:36:03Z,ga_random,0.8,43.13725490196079,1400,0.4,4,random,30,78.9719036000024,70,38,120,3.57843137254902,365,4230,Ga Random
20577.0,20,108,0.2845334212116219,20250819T233205Z_ga_alloc_20250819T233205Z.csv,15.68627450980392,1415,1.503917378917379,20250819T233205Z,1,30,b650cee7,convergence_ga_ga_random_20250819T233205Z.csv,2025-08-19T23:32:05Z,ga_random,0.8,50.0,1393,0.4,6,random,30,78.87248640001053,73,47,120,3.5,357,4223,Ga Random
20580.0,23,113,0.2644437454126033,20250819T233841Z_ga_alloc_20250819T233841Z.csv,18.62745098039216,1402,1.4902097902097902,20250819T233841Z,1,30,b650cee7,convergence_ga_ga_random_20250819T233841Z.csv,2025-08-19T23:38:41Z,ga_random,0.8,53.92156862745098,1458,0.4,7,random,30,79.26615119999042,74,44,120,3.333333333333333,340,4262,Ga Random
